#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(17.9391661, 23.7892648, -2.3993451, -0.1938107,  0.4930923,  0.2672565, -0.8049044)    0    0  68.67684205  3 0.600  47.33447284
(22.1452749, 27.4583834, -4.8478911, -0.4779154, -0.2263543, -0.2767555, -0.8023494)    0    0  79.92153267 15 0.000  55.25892625
(15.6428789, 29.3245168, -4.8245000, -0.0778076, -0.8093989,  0.5286660,  0.2435580)    0    0  51.79653821  0 0.400  35.76521388
(17.7250540, 23.8085533, -2.5184604, -0.1940967,  0.4932037,  0.2669728, -0.8048615)    0    0  69.15895796  2 5.000  46.52182675
(17.7494646, 23.7213576, -2.2832008, -0.1941074,  0.4926573,  0.2674343, -0.8050401)    0    0  64.60096264 15 0.000  46.99597171
(22.1615369, 27.3534609, -4.8417173, -0.4769892, -0.2277445, -0.2769871, -0.8024285)    0    0  80.60993544  4 0.640  54.07287254
(17.8013270, 23.8529495, -2.5625009, -0.1940970,  0.4932039,  0.2669727, -0.8048614)    0    0  68.22712637  9 1.480  45.37408041
( 8.9707374, 29.9878225, -11.8754953,  0.2398868,  0.5865764,  0.7549959, -0.1684147)    0    0  52.64168420  4 0.360  36.31340465
(14.9608713, 35.2382601,  2.0902596, -0.8473253,  0.1561794, -0.2555912, -0.4385441)    0    0  51.83029671  0 5.000  34.58726446
(22.3556769, 27.2005520, -4.5198935, -0.4776274, -0.2262629, -0.2782506, -0.8020311)    0    0  81.73943508  3 0.760  55.42755387
(22.3184533, 26.9772020, -4.9343532, -0.4774123, -0.2291114, -0.2719489, -0.8034797)    0    0  76.41339551  2 0.760  55.56900531
(21.5057902, 25.4918292, -4.1683735, -0.4709259, -0.2976138, -0.0449643, -0.8292364)    0    0  43.63383419  7 2.440  15.76469113
(15.6751050, 29.2467448, -4.8662474, -0.0752621, -0.8091963,  0.5292664,  0.2437484)    0    0  50.57088121 10 0.040  35.12168657
(14.8387632, 23.1481504, -10.6732298,  0.9211846, -0.0864687,  0.3793701, -0.0045138)    0    0  72.43532795 12 4.120  46.98232471
(22.5068574, 26.7218781, -4.5009643, -0.4777662, -0.2261097, -0.2781021, -0.8020430)    0    0  80.91117538 12 0.280  55.47546743
( 8.3561893, 30.1839254, -12.1992471,  0.2397217,  0.5866011,  0.7550276, -0.1684218)    0    0  53.92778436  4 4.920  37.47955929
(14.6974673, 23.2095441, -10.2215173,  0.9211429, -0.0860150,  0.3795717, -0.0047234)    0    0  72.12803095  0 0.600  49.11997174
(14.8098785, 23.1612732, -10.5845075,  0.9213853, -0.0851135,  0.3791990, -0.0029105)    0    0  67.44636741 16 0.040  49.02056878
(18.1694491, 28.9870454,  2.1738397, -0.5113310,  0.3890258,  0.1971514, -0.7404937)    0    0  40.81631105  4 4.600  27.87511683
(10.3278045, 33.8545350, -2.6636858, -0.8823542, -0.1250955, -0.1126073, -0.4393033)    0    0  51.54669374  1 0.760  39.45516543
(14.8121676, 23.1383291, -10.6539759,  0.9211817, -0.0864479,  0.3793818, -0.0045297)    0    0  72.57879033 11 2.920  46.96944654
(10.6855525, 33.7750097, -2.1193178, -0.8778396, -0.1368614, -0.1245991, -0.4417483)    0    0  57.58055861  0 2.360  40.68290464
(22.4140127, 27.1403042, -4.4130308, -0.4776581, -0.2262265, -0.2782144, -0.8020356)    0    0  81.84206833  4 2.360  54.88486013
( 7.0886158, 35.2915386, -0.2793204, -0.1155144,  0.6492042,  0.7221358,  0.2090696)    0    0  67.40846850  2 5.000  47.87166628
(17.5974140, 23.6879298, -2.3855787, -0.1940310,  0.4930379,  0.2671817, -0.8049096)    0    0  66.82397895  6 0.320  46.01637716
(18.1077370, 28.7613988,  2.1993140, -0.5113326,  0.3890269,  0.1971475, -0.7404930)    0    0  39.43897097  7 1.560  27.73480835
(10.9508666, 33.3122268, -2.1539555, -0.8945504, -0.0901535, -0.0760670, -0.4311215)    0    0  45.65623141  0 0.400  32.19558523
(18.1028489, 28.8547367,  2.1414987, -0.5113310,  0.3890264,  0.1971453, -0.7404950)    0    0  41.20664530  3 3.960  28.91693516
(15.6386325, 29.3372382, -4.6396887, -0.0790173, -0.8094518,  0.5282763,  0.2438183)    0    0  50.15570886 13 0.000  34.67946769
(15.7223989, 29.6668753, -4.2897513, -0.0745803, -0.8090989,  0.5294680,  0.2438449)    0    0  52.51003457  7 1.000  36.22167010
(18.2152085, 29.1767384,  2.1434314, -0.5113259,  0.3890223,  0.1971554, -0.7404979)    0    0  39.59423072  6 4.920  25.25108053
( 8.9195210, 37.0603734, -4.1990396, -0.7345453, -0.3559093, -0.3476476, -0.4614249)    0    0  54.38597655  0 4.280  37.66780499
( 9.0189774, 31.7825657, -4.9622911, -0.5403133,  0.6402187,  0.4831918, -0.2543482)    0    0  25.51179572  1 3.320  20.59249735
(22.0724495, 27.3007786, -4.9545149, -0.4775062, -0.2265544, -0.2782361, -0.8020258)    0    0  78.35406807  2 0.760  52.09487875
(17.8299946, 23.8751009, -2.7114388, -0.1935961,  0.4931383,  0.2673346, -0.8049020)    0    0  66.54593685  1 0.760  44.50872056
(14.4691473, 22.8922019, -10.6658528,  0.9211585, -0.0862777,  0.3794750, -0.0046631)    0    0  73.52605116  7 0.680  49.71295239
(18.2768367, 29.1927494,  2.2349471, -0.5116492,  0.3891255,  0.1965447, -0.7403827)    0    0  33.99785827 12 0.120  24.08074766
( 6.3941860, 34.6757820, -0.2732349, -0.1155017,  0.6492052,  0.7221372,  0.2090690)    0    0  66.56701384  4 4.680  47.25291357
(15.7052255, 29.4235144, -4.3818133, -0.0760016, -0.8092172,  0.5290526,  0.2439113)    0    0  51.68251351  8 0.120  35.44797389
(15.7572115, 29.7216475, -4.9382570, -0.0748266, -0.8091275,  0.5294021,  0.2438177)    0    0  51.41543407  1 0.680  34.10752895
(15.3250408, 23.3515527, -10.7084680,  0.9216783, -0.0824158,  0.3790636, -0.0013413)    0    0  64.79030492  7 0.560  48.70255665
(10.5519012, 33.8361137, -2.0606173, -0.8917386, -0.1001069, -0.0856384, -0.4329513)    0    0  46.47762920 10 0.440  32.05958456
