#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-14.1516631, 28.6572311, -1.2311445, 0.6805719, 0.0814563, -0.4181399, 0.5961089)    0    0   20.17267453  0 5.000 25.21584317
(-1.9411763, 32.5957817, 4.3299331, -0.3624127, -0.3681972, -0.2498618, 0.8189364)    0    0   13.89503288  0 0.400 17.62460319
(-1.7434538, 32.4912809, 3.7711092, -0.3585107, -0.3656805, -0.2489180, 0.8220631)    0    0   12.96438995  2 0.560 16.73462098
(-14.0565515, 28.6246824, -1.3505899, 0.6805719, 0.0814563, -0.4181399, 0.5961089)    0    0   19.92486327  5 0.680 25.04697552
(-6.1614907, 31.7625608, 4.1187939, -0.7352505, 0.6051328, 0.0222896, -0.3045064)    0    0   19.67417897  0 0.480 21.37986376
(-5.5504651, 31.7674917, 3.6875729, 0.7587818, 0.1215608, 0.1179450, 0.6289373)    0    0   21.38287009  54 0.000 24.20525809
(-6.7147598, 31.7696189, 4.2423980, -0.7352225, 0.6051894, 0.0223079, -0.3044602)    0    0   17.90709424  8 0.160 20.51877744
(-6.5353591, 31.7199580, 4.0745340, -0.7352133, 0.6052082, 0.0223138, -0.3044447)    0    0   22.65945543  0 0.400 29.01760503
(-9.2088148, 30.9376721, -6.3772483, 0.5554570, 0.2049162, -0.2014561, -0.7803155)    0    0   13.80872678  6 0.320 17.39865135
(-9.8758778, 33.5137482, 10.5423548, -0.3359994, 0.3629090, 0.7415457, -0.4533336)    0    0   10.66536765  8 0.920 13.10047682
(-9.4655428, 30.9907052, -6.4656592, 0.5554569, 0.2049162, -0.2014563, -0.7803156)    0    0   14.01203409  2 5.000 17.44505206
(-4.5121497, 30.2009377, 1.7738010, 0.6663965, 0.2994515, 0.1903819, 0.6557433)    0    0   28.12068795  12 0.000 34.01616819
(-4.4350607, 30.3168710, 1.6731194, 0.6663967, 0.2994512, 0.1903821, 0.6557431)    0    0   28.56623595  9 0.080 35.24262375
(-4.0358857, 30.1650921, 1.7313359, 0.6663967, 0.2994513, 0.1903821, 0.6557431)    0    0   30.17107334  16 3.160 39.00926175
(-2.2398414, 32.6446723, 4.1146356, -0.3625218, -0.3682676, -0.2498884, 0.8188484)    0    0   13.70048573  0 0.480 17.27052810
