#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 8.0801803, 25.8004365, -16.6727423,  0.3785618, -0.6116609, -0.4254208,  0.5491621)    0    0 -10.55823916 12 2.120  -8.12541658
( 9.8346642, 19.5170955, -23.3237669,  0.6611844,  0.5112104, -0.5424040,  0.0851939)    0    0  62.58544488  5 1.240  45.72181804
( 0.7714839, 26.3015894, -23.1146551, -0.7326472, -0.5524717,  0.0218720,  0.3968939)    0    0  33.80473117  1 5.000  22.03207199
( 2.5516885, 25.1919308, -14.9756662, -0.8698685, -0.4387508,  0.1842783, -0.1298772)    0    0 -110.89015742 11 4.120 -149.29842752
( 6.3172549, 27.3900252, -24.3951905,  0.1881346, -0.4968606, -0.3983929,  0.7476751)    0    0  28.95068795  1 4.600  19.91343997
( 4.6803127, 18.7063766, -23.8637719, -0.1213896,  0.8423641,  0.5046815, -0.1448578)    0    0  45.98453267  9 2.920  45.60652645
( 9.8660933, 26.2836622, -19.2423238,  0.3705225, -0.6054630, -0.1942867,  0.6770379)    0    0  31.18155627  7 2.920  25.40538591
( 5.3891359, 30.6516141, -19.3288200, -0.1823657, -0.5326283,  0.3889578, -0.7292166)    0    0  33.83630917  0 2.840  23.42012380
( 6.8507664, 26.9528658, -23.3992890,  0.2633057, -0.4715784, -0.2103847,  0.8148756)    0    0  25.60714080  3 3.880  20.01606184
(12.1684915, 26.5693799, -13.6282533, -0.9233285,  0.2360080, -0.3016996,  0.0272406)    0    0  42.72968571  4 3.080  33.67048876
(12.2710523, 26.7859206, -14.0050136, -0.9184497,  0.2489765, -0.3062036,  0.0235402)    0    0  41.42427796  6 3.240  34.03357175
(13.2306246, 21.5704492, -16.9743745, -0.0635924,  0.7575510,  0.6003616, -0.2482710)    0    0  72.99505081  8 1.160  54.64296108
( 5.8756448, 30.7175560, -12.7050114, -0.1737954, -0.3773463, -0.9030963,  0.1087005)    0    0  56.98147808  6 1.800  39.52978512
(12.3857629, 26.7199731, -13.9350932, -0.9299159,  0.2312027, -0.2850267,  0.0236942)    0    0  36.32319529 11 3.720  27.94105418
( 5.4618017, 20.2423801, -21.0949682, -0.4946891,  0.7832789,  0.3474493, -0.1450376)    0    0 -26.67379821  4 4.040  -3.44993105
(-0.7873727, 20.1547348, -19.2271932, -0.4271758, -0.6831335, -0.2240138,  0.5483314)    0    0 -243.64225943  3 5.000 -141.24290757
( 6.0953706, 30.8415883, -13.1250797, -0.1708753, -0.3788481, -0.9030683,  0.1083624)    0    0  54.59609346 12 2.120  37.99150043
( 1.3348202, 28.4605062, -10.0961471,  0.5548958,  0.5502408,  0.6233339,  0.0279392)    0    0 -84.11865505 11 3.080 -55.41298770
(13.0899503, 21.3568140, -17.5422659, -0.0700113,  0.7569717,  0.6006209, -0.2476830)    0    0  75.22009176  6 3.880  52.43657926
( 3.0140380, 25.1710904, -14.6732519, -0.6069126, -0.7812827, -0.0808270,  0.1213315)    0    0 -205.05626696 10 3.480 -135.99294509
(-0.1631038, 23.6510988, -21.7878731, -0.7397548, -0.5559980,  0.0341663,  0.3774409)    0    0 -67.51931315  7 3.880 -25.65190254
( 4.8597685, 20.1783796, -21.2006132, -0.7355466,  0.6435808,  0.1700693, -0.1259022)    0    0 -66.38197714  5 2.200 -44.80464035
(12.9517984, 21.0860820, -17.9069495, -0.0876287,  0.7563024,  0.5977153, -0.2511262)    0    0  77.85790102  2 4.120  54.28218841
(12.6236963, 26.6932085, -14.2303810, -0.9324324,  0.2110411, -0.2920192,  0.0274992)    0    0  37.48665063  9 4.280  26.18661808
( 5.1435423, 30.4716522, -19.3048601, -0.1824330, -0.5322846,  0.3888656, -0.7295030)    0    0  33.47018687  2 4.120  22.73840386
( 8.7211817, 26.7848179, -17.7031100,  0.3635860, -0.6037849, -0.2565424,  0.6613887)    0    0  11.61929980  9 2.840  16.43367233
(13.0786288, 21.2165895, -17.4795008, -0.0326823,  0.7561853,  0.6084613, -0.2385175)    0    0  75.24600795  5 4.760  53.82549469
( 5.7841444, 30.5694350, -13.1717507, -0.1704220, -0.3889838, -0.8977813,  0.1161214)    0    0  54.94070149  0 0.600  40.85500031
( 5.0830024, 30.8107828, -19.1578398, -0.1832521, -0.5311846,  0.3927448, -0.7280085)    0    0  25.91718977  2 0.520  21.84969418
(10.0568794, 19.8394373, -23.2838980,  0.6721822,  0.4888204, -0.5482023,  0.0932733)    0    0  30.21280260 14 0.200  45.99728062
( 5.9374731, 30.7505922, -13.1566149, -0.1740441, -0.3777014, -0.9028722,  0.1089300)    0    0  56.33077891  8 1.800  40.05180026
( 0.9561728, 28.7568161, -9.8685773,  0.6879307,  0.5663592,  0.4450157,  0.0891584)    0    0 -19.61452133  1 3.000 -10.44020698
( 0.7212988, 26.1171234, -22.8350434, -0.7327814, -0.5534462,  0.0225144,  0.3952479)    0    0  13.43555327  3 5.000  17.25797341
( 5.1370664, 30.7176541, -19.2125090, -0.1822029, -0.5320344,  0.3885186, -0.7299272)    0    0  33.48384112  1 3.800  23.67606570
( 6.9829287, 17.6273345, -16.1645803, -0.8327254,  0.5216711,  0.0742672, -0.1700354)    0    0 -201.46575406  5 2.680 -111.53185936
(-0.7685704, 20.3927874, -19.5672585, -0.5445835, -0.6588197, -0.1349745,  0.5011660)    0    0 -234.83292700  1 5.000 -282.17186101
( 7.8993960, 25.2260825, -16.7181526,  0.3820005, -0.6120600, -0.4797647,  0.4992835)    0    0   2.98807470  5 2.040  14.41477860
( 0.8032430, 28.4211289, -9.7768565,  0.6878206,  0.5663188,  0.4451934,  0.0893786)    0    0 -21.91517096  2 1.960 -11.40096227
(10.9437258, 24.7412652, -23.6392725,  0.6910468,  0.6788470, -0.2370704,  0.0736123)    0    0  14.65295149  9 4.680  -8.47145244
( 5.3917570, 30.6916123, -19.3152328, -0.1823200, -0.5321057,  0.3887150, -0.7297417)    0    0  33.26970043  4 3.880  21.83727175
( 9.7592993, 25.5104099, -23.9364775,  0.6400442,  0.6960540, -0.2385215,  0.2212687)    0    0   7.23631847  5 3.480   9.97998279
( 2.9161020, 25.1296999, -14.7730192, -0.7287789, -0.6832258,  0.0313905,  0.0306304)    0    0 -64.66327702  4 2.200 -23.89271884
( 2.7853237, 25.2275980, -15.1701851, -0.6158099, -0.7762296, -0.0691001,  0.1160641)    0    0 -341.98813859 11 2.200 -295.09889351
( 9.0763349, 18.8618389, -14.2102914, -0.1258792,  0.7409434,  0.5367115, -0.3835336)    0    0 -165.54663393  1 2.920 -61.39881553
( 6.3072250, 16.9646607, -18.4831012, -0.8586589,  0.5107679, -0.0017714, -0.0426375)    0    0 -155.88803092  7 2.440 -117.18333956
( 5.8769222, 30.7238538, -12.6628914, -0.1752867, -0.3755289, -0.9036769,  0.1077924)    0    0  57.37180941  5 4.280  38.63811895
(10.3267952, 24.8568234, -11.9927364, -0.9377014,  0.2096351, -0.2763379,  0.0201642)    0    0   0.42601022  9 4.040  16.86555809
( 5.8544194, 30.7040060, -12.6567587, -0.1708718, -0.3806833, -0.9020705,  0.1100293)    0    0  56.26166505  9 1.880  40.03504534
( 1.5096426, 28.6612016, -9.9338457,  0.6729336,  0.5666483,  0.4686420,  0.0802784)    0    0 -53.09207822  7 1.800 -16.00631301
( 1.2249179, 28.1605821, -9.9399039,  0.6762865,  0.5675964,  0.4620756,  0.0834083)    0    0 -52.79967338  7 3.480 -12.92420164
(10.2550991, 19.5435376, -23.3260224,  0.6578452,  0.5154413, -0.5428120,  0.0831558)    0    0  64.31912605  3 4.040  45.28228381
(10.1219460, 26.2888420, -19.0034379,  0.3707703, -0.6105459, -0.2042767,  0.6693483)    0    0  38.46723277  1 5.000  27.26676995
(10.1815144, 19.9232885, -23.4058479,  0.6611723,  0.5181886, -0.5360337,  0.0832199)    0    0  57.78229307 10 0.760  42.89737855
(12.1949765, 26.6401440, -13.5948111, -0.9183392,  0.2482343, -0.3069248,  0.0264043)    0    0  47.93201410  2 5.000  36.63488243
( 5.8905406, 30.4490205, -18.8528578,  0.1071965, -0.2608773, -0.7621569,  0.5827254)    0    0  25.40031141 27 3.240   8.66631536
( 9.4773157, 20.2409751, -23.6050778,  0.6884028,  0.4793231, -0.5345243,  0.1031245)    0    0  18.32785205 11 0.120  42.26429566
( 5.5120097, 20.5594094, -20.7075666, -0.7322794,  0.6453624,  0.1774096, -0.1256986)    0    0 -59.12371808  3 2.120 -34.21394165
( 5.1581149, 19.4862795, -21.9860123, -0.4448965,  0.7968323,  0.3813499, -0.1473008)    0    0 -44.59766415  6 2.760 -17.00993225
( 7.8941902, 26.0342346, -16.2723424,  0.3862475, -0.6072720, -0.4946556,  0.4871851)    0    0  -2.58612629  4 0.680   7.27708418
( 9.6857249, 19.9857200, -23.4330780,  0.6596494,  0.5134506, -0.5424112,  0.0837905)    0    0  64.87672209  2 3.880  44.83727031
( 4.0095174, 17.8887440, -24.9994342, -0.0881700,  0.8411788,  0.5138499, -0.1435360)    0    0  84.03566479  3 5.000  57.53391169
( 6.1004400, 17.3403902, -19.9298511, -0.7670634,  0.6200169,  0.1357224, -0.0936597)    0    0 -98.17161839  5 3.560 -45.31535716
( 2.7996414, 25.1442576, -14.8253520, -0.7330501, -0.6784369,  0.0411751,  0.0257931)    0    0 -34.84356356  0 3.880 -18.47056275
(10.0219423, 19.9943351, -23.1669315,  0.6787700,  0.3280718, -0.6415980,  0.1413939)    0    0 -97.15249029 20 1.720 -60.70390959
( 9.9577904, 19.7058171, -23.3630854,  0.6566274,  0.5159753, -0.5438188,  0.0828077)    0    0  60.03393327  8 2.360  43.75924299
( 5.0989393, 18.9890326, -22.8605699, -0.1775061,  0.8418469,  0.4881683, -0.1465507)    0    0   4.69733653 12 3.400  24.06738933
