#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-12.9960827, 32.6267399, 5.8022326, 0.4777327, -0.8175612, -0.2146422, -0.2393615)    0    0   18.06441406  15 0.000 17.98524996
(-6.3862117, 33.1752151, 11.9087746, 0.6221696, 0.4535531, 0.6353763, 0.0590888)    0    0   9.69801029  4 1.720 12.24276648
(-6.7486135, 33.2784537, 12.1773913, 0.6221422, 0.4535665, 0.6353936, 0.0590884)    0    0   9.74523025  2 2.480 12.12003368
(-12.3819426, 31.0525805, 17.6552548, -0.1438451, -0.9172708, 0.1996297, 0.3131628)    0    0   10.08267176  9 0.320 12.53766960
(-17.9557406, 33.6179746, 14.4300404, 0.4619814, -0.6667797, -0.5847888, -0.0001402)    0    0   24.43878061  10 0.000 30.60454887
(-15.4230443, 29.9100323, 6.7505182, -0.6269855, 0.7560116, 0.1224083, 0.1426600)    0    0   25.31649906  13 0.000 34.40740024
(-18.1046372, 33.4772223, 14.3728651, 0.4619819, -0.6667791, -0.5847891, -0.0001395)    0    0   24.57792687  9 0.240 30.53511526
(-13.2868236, 32.8699555, 5.4969765, 0.4767832, -0.8178186, -0.2151638, -0.2399063)    0    0   19.17800745  13 0.000 23.28690343
(-6.8169246, 33.6070189, 12.2030365, 0.6222734, 0.4535027, 0.6353104, 0.0590915)    0    0   9.51633382  0 0.440 11.97570119
(-12.1550816, 30.9160971, 17.1113092, -0.1438506, -0.9172690, 0.1996318, 0.3131640)    0    0   10.09829123  5 0.480 12.80341156
(-12.5474318, 32.3585549, 5.8574131, 0.4767542, -0.8178332, -0.2151665, -0.2399118)    0    0   22.19829489  0 0.800 28.77864777
(-12.3198501, 31.2409809, 17.2667964, -0.1438548, -0.9172677, 0.1996335, 0.3131649)    0    0   10.22336472  2 4.800 12.69976585
(-17.8349313, 33.4241882, 14.0483033, 0.4619819, -0.6667791, -0.5847891, -0.0001394)    0    0   24.64846143  6 0.400 30.77611341
(-12.9641171, 32.8888894, 5.7770423, 0.4767738, -0.8178230, -0.2151654, -0.2399087)    0    0   18.88985321  0 0.400 23.59543928
(-18.2832070, 33.7275489, 14.3830230, 0.4619820, -0.6667790, -0.5847892, -0.0001394)    0    0   24.38726486  0 0.400 30.49817632
(-12.4453571, 31.3115354, 17.6353015, -0.1438547, -0.9172677, 0.1996335, 0.3131649)    0    0   10.29905710  1 5.000 12.87382165
(-7.3775598, 33.4334560, 12.4652578, 0.6283578, 0.4505290, 0.6313986, 0.0593795)    0    0   9.00300156  0 0.800 11.24084817
(-17.5536475, 34.0079145, 13.9910716, 0.4619818, -0.6667793, -0.5847891, -0.0001396)    0    0   24.09278289  0 0.400 30.44642560
(-19.0136899, 30.9337275, 15.5401315, -0.3923867, 0.3400887, 0.0498369, 0.8531639)    0    0   8.04847584  5 0.600 10.41008152
(-18.9252350, 30.9067652, 15.5349493, -0.3923660, 0.3400598, 0.0498063, 0.8531867)    0    0   8.18316289  3 0.880 10.52588800
(-14.9228516, 30.2751140, 7.2159431, -0.6269828, 0.7560127, 0.1224115, 0.1426632)    0    0   27.26138682  3 0.720 34.00499816
(-12.9404049, 32.7899947, 5.7976407, 0.4767727, -0.8178240, -0.2151645, -0.2399080)    0    0   20.89788116  0 0.400 29.06371623
(-6.9601420, 33.0682469, 11.7425158, 0.6234214, 0.4529452, 0.6345771, 0.0591465)    0    0   9.45336370  8 0.160 11.90921411
(-18.8364104, 31.3385154, 15.2919411, 0.5039090, -0.5938648, -0.3743161, -0.5032771)    0    0   8.04102865  8 2.360 9.75418155
(-12.4843806, 30.9235553, 17.2704865, -0.1438755, -0.9172610, 0.1996424, 0.3131693)    0    0   9.57135642  6 0.400 11.78596555
(-13.7403253, 32.8142216, 6.0433583, -0.6491858, 0.2454263, 0.6609383, 0.2854543)    0    0   18.65738645  59 0.000 17.32532326
(-13.1383575, 32.6068484, 6.0120775, 0.4774774, -0.8177558, -0.2145801, -0.2392617)    0    0   19.86073925  4 0.360 23.64430352
(-7.6371971, 33.0082905, 12.0942961, 0.6252634, 0.4520470, 0.6333962, 0.0592317)    0    0   8.91592356  14 0.000 11.08242888
(-10.0550739, 30.6684920, 6.5571782, 0.5342639, -0.8084481, -0.1646607, -0.1840127)    0    0   23.45317864  4 0.280 31.05811249
(-18.1786324, 32.4581987, 20.0096632, 0.0168757, 0.9785810, -0.0583868, 0.1966862)    0    0   0.52807064  4 3.800 1.47002541
(-9.8573287, 31.2672586, 6.6409976, 0.5342542, -0.8084527, -0.1646648, -0.1840167)    0    0   23.53307703  6 0.600 31.16645531
(-18.0706649, 33.7464918, 14.5424709, 0.4619815, -0.6667796, -0.5847889, -0.0001400)    0    0   21.49755467  0 0.400 23.15055241
(-6.7095152, 33.2189966, 12.0672162, 0.6221349, 0.4535700, 0.6353983, 0.0590880)    0    0   9.82744736  0 2.760 12.30339949
(-12.0719295, 31.1673332, 17.5074761, -0.1438570, -0.9172669, 0.1996345, 0.3131654)    0    0   10.07148158  8 0.160 12.70921181
(-14.8961633, 30.1480041, 6.9021400, -0.6269832, 0.7560125, 0.1224111, 0.1426628)    0    0   24.83449461  22 1.880 27.80964899
(-14.9765500, 34.2148404, 6.9300690, -0.3819658, -0.4370278, 0.7841368, 0.2196321)    0    0   20.58412177  0 1.600 25.84700162
(-13.2316854, 32.9252160, 5.5742158, 0.4767821, -0.8178197, -0.2151629, -0.2399056)    0    0   22.17910631  0 0.400 29.80808443
(-6.3933440, 33.3524508, 11.9802266, 0.6225018, 0.4533919, 0.6351646, 0.0591033)    0    0   9.57030631  7 0.160 12.26659222
(-19.8275404, 27.5705530, 15.9126588, -0.1608640, 0.4413433, 0.2292050, 0.8525280)    0    0   -56.46075964  20 3.160 -134.10943245
(-17.3652239, 33.4645116, 14.5383802, 0.4619824, -0.6667786, -0.5847894, -0.0001388)    0    0   20.85514939  0 0.800 21.71128781
(-6.6974571, 33.5290711, 12.0901593, 0.6262794, 0.4515499, 0.6327421, 0.0592806)    0    0   9.31806248  0 0.400 11.99671464
(-8.5558495, 32.8687856, 12.2480245, 0.6228304, 0.4532312, 0.6349575, 0.0590995)    0    0   9.62608634  1 1.840 12.09996772
(-18.4224499, 33.5654170, 14.4032582, 0.4619818, -0.6667792, -0.5847891, -0.0001396)    0    0   24.06893495  0 0.400 30.29377338
(-18.9257342, 30.8417451, 15.3496184, -0.3924065, 0.3401078, 0.0498558, 0.8531461)    0    0   8.15170455  4 0.920 10.30480331
(-13.2035250, 32.9178389, 5.6068389, 0.4767883, -0.8178163, -0.2151629, -0.2399049)    0    0   23.55145920  0 2.960 29.54499289
(-18.7353374, 30.5888806, 14.9856387, -0.3923858, 0.3400709, 0.0498157, 0.8531727)    0    0   7.91574800  8 0.360 10.04983325
(-10.3658838, 31.6946904, 6.9715029, 0.5342707, -0.8084448, -0.1646577, -0.1840099)    0    0   20.88055162  11 0.680 24.61806262
(-18.8176114, 30.7622743, 14.9399864, -0.3924015, 0.3400827, 0.0498268, 0.8531601)    0    0   7.89185018  7 0.280 9.88564151
(-17.9611624, 33.5943673, 14.1258341, 0.4619813, -0.6667798, -0.5847888, -0.0001403)    0    0   24.37222589  3 0.560 30.43712166
(-9.1995256, 24.8928280, 19.7186438, 0.7458125, -0.4089454, -0.4841418, 0.2052658)    0    0   -46.10658887  2 5.000 -63.10691223
(-6.9768785, 33.2144367, 12.0671659, 0.6225303, 0.4533780, 0.6351467, 0.0591023)    0    0   9.62897818  1 1.040 12.18531848
(-18.4281435, 32.2167647, 19.4685500, 0.1140494, 0.9905175, -0.0761818, 0.0080104)    0    0   3.70578838  6 4.760 3.97557442
(-17.9228156, 33.6430665, 14.0586110, 0.4619816, -0.6667794, -0.5847890, -0.0001399)    0    0   24.71190951  3 0.560 31.00174838
(-18.1539000, 33.8092418, 14.3256378, 0.4619815, -0.6667796, -0.5847889, -0.0001400)    0    0   24.32706093  11 0.000 30.44935435
(-13.3289239, 33.0013418, 5.5356380, 0.4767822, -0.8178191, -0.2151639, -0.2399064)    0    0   22.27038065  2 0.640 29.29887746
(-10.1490706, 30.8422699, 6.4999870, 0.5342311, -0.8084638, -0.1646746, -0.1840264)    0    0   23.00725084  4 0.520 29.76532022
(-10.2269528, 31.1371584, 6.7410190, 0.5342181, -0.8084700, -0.1646801, -0.1840317)    0    0   21.84653193  6 0.600 25.67415460
(-6.5865544, 33.0133010, 11.6295932, 0.6221473, 0.4535640, 0.6353904, 0.0590884)    0    0   9.73481250  3 0.760 12.30476372
(-18.5906176, 32.2704302, 19.8154287, 0.0383940, 0.9850503, -0.0625735, 0.1558412)    0    0   0.45351992  5 3.720 -2.62786790
(-15.1491568, 30.0692759, 6.8568603, -0.6269798, 0.7560139, 0.1224151, 0.1426670)    0    0   27.79511543  1 4.960 34.84498442
(-17.8342564, 33.4262770, 14.3041033, 0.4619820, -0.6667790, -0.5847892, -0.0001393)    0    0   24.42608377  9 0.160 30.58284482
(-12.4209886, 30.9433573, 17.4960609, -0.1438634, -0.9172649, 0.1996370, 0.3131669)    0    0   10.01358675  2 0.600 12.41230383
(-20.1743514, 26.9562941, 16.2654273, 0.4477302, 0.4917336, 0.5476774, 0.5077255)    0    0   -57.65798160  5 3.400 -45.74594308
(-15.3899366, 34.3180553, 6.5413300, -0.3832554, -0.4346650, 0.7846391, 0.2202797)    0    0   19.50693204  4 0.800 25.42054646
(-19.0199963, 30.7686917, 14.3303398, -0.4239995, 0.3983800, 0.1149236, 0.8051772)    0    0   5.19150399  0 0.600 7.33403096
(-6.4985452, 33.2350699, 12.1862568, 0.6240196, 0.4526540, 0.6341942, 0.0591750)    0    0   9.41998895  0 0.400 12.01758029
(-18.5201056, 31.5891608, 14.6231678, 0.5024713, -0.6557635, -0.4988836, -0.2619388)    0    0   3.04766539  0 0.800 3.08672822
(-6.5531807, 32.9813936, 11.6269099, 0.6221528, 0.4535613, 0.6353869, 0.0590889)    0    0   9.64627346  5 0.760 12.04993638
(-12.8969035, 32.3258699, 5.8823530, 0.4767529, -0.8178327, -0.2151689, -0.2399140)    0    0   20.60670573  12 0.240 23.45417190
(-7.4960202, 33.1109882, 12.2099693, 0.6224466, 0.4534183, 0.6352007, 0.0590941)    0    0   9.62172717  6 1.200 12.15222198
(-12.3244481, 31.0833027, 17.6144215, -0.1438569, -0.9172670, 0.1996345, 0.3131654)    0    0   9.89179950  0 0.480 12.63398854
(-18.8720731, 30.7641573, 15.1289764, -0.3923959, 0.3401378, 0.0498937, 0.8531368)    0    0   7.93190698  9 1.960 9.49852196
(-13.2700557, 32.9735398, 5.5603670, 0.4767685, -0.8178263, -0.2151645, -0.2399086)    0    0   22.00064711  2 0.640 28.91638513
(-18.8182228, 30.5400189, 14.5962544, -0.3923880, 0.3400424, 0.0497813, 0.8531850)    0    0   7.99685100  2 1.080 10.02283234
(-17.9563009, 33.4750365, 14.0077413, 0.4619822, -0.6667788, -0.5847893, -0.0001391)    0    0   24.58494010  3 0.320 30.80388929
(-15.5180113, 30.3234762, 6.8179863, -0.6269829, 0.7560126, 0.1224114, 0.1426632)    0    0   24.15464290  0 0.560 26.75293310
(-14.9934520, 34.2185835, 6.9175496, -0.3819797, -0.4370026, 0.7841422, 0.2196390)    0    0   20.52546474  1 1.160 26.06719858
(-6.7777354, 33.1397620, 12.2184911, 0.6235336, 0.4528906, 0.6345054, 0.0591514)    0    0   9.38822111  0 0.400 11.95686356
(-18.8893621, 30.8316204, 15.4465376, -0.3923611, 0.3400348, 0.0497774, 0.8532006)    0    0   7.96118309  7 0.520 10.00895570
(-15.4081798, 34.3182508, 6.6219327, -0.3819187, -0.4371107, 0.7841198, 0.2196101)    0    0   19.09807192  3 0.640 25.90933729
(-12.4499887, 31.3277875, 17.6382303, -0.1438560, -0.9172673, 0.1996340, 0.3131652)    0    0   10.19226674  3 0.840 12.83697477
(-7.6035667, 33.0421873, 12.1506827, 0.6234671, 0.4529227, 0.6345484, 0.0591452)    0    0   8.86487806  6 0.400 11.29182094
(-12.0908481, 31.0298504, 17.0396964, -0.1438630, -0.9172650, 0.1996370, 0.3131667)    0    0   9.94803776  7 0.160 12.50782541
(-18.0871003, 33.5174652, 14.4494116, 0.4619822, -0.6667788, -0.5847893, -0.0001391)    0    0   24.76864682  2 0.720 31.06936881
(-12.3544581, 32.2484710, 5.8894010, 0.4767539, -0.8178327, -0.2151678, -0.2399130)    0    0   21.74273409  3 0.640 28.65611981
(-15.3823447, 34.2447087, 7.0445569, -0.3831966, -0.4347705, 0.7846173, 0.2202513)    0    0   17.74644931  5 0.600 19.41442991
(-18.8709609, 30.7975101, 15.2042323, -0.4425515, 0.4350037, 0.1578418, 0.7681184)    0    0   0.73273363  12 0.200 -0.35384451
(-14.9405162, 34.2042899, 6.8912615, -0.3819371, -0.4370785, 0.7841263, 0.2196185)    0    0   19.86643188  2 0.920 25.65936856
(-15.1249568, 30.0827767, 6.8780855, -0.6269850, 0.7560118, 0.1224089, 0.1426604)    0    0   24.47764728  24 0.000 27.52252337
(-18.9378081, 30.8378138, 15.3358651, -0.3924048, 0.3401698, 0.0499303, 0.8531178)    0    0   8.33336367  0 2.280 10.43789336
(-15.1820732, 34.0507857, 6.6306730, -0.3818735, -0.4371931, 0.7841021, 0.2195875)    0    0   16.67602199  11 0.040 19.47302423
(-18.1825884, 33.8545861, 14.1781664, 0.4619823, -0.6667787, -0.5847893, -0.0001389)    0    0   24.72271941  2 0.640 31.07282755
(-8.1823716, 32.9003896, 12.1727321, 0.6224796, 0.4534022, 0.6351799, 0.0590937)    0    0   9.74898856  1 2.400 12.25330149
(-18.2507898, 33.4658210, 14.6682463, 0.4619816, -0.6667795, -0.5847890, -0.0001399)    0    0   21.16384095  0 0.480 22.24854204
(-19.9474807, 26.3873281, 15.8666024, 0.5309768, 0.4702014, 0.5717931, 0.4123432)    0    0   -8.66087660  1 4.200 -7.10815402
(-14.9793264, 34.2145863, 6.9403967, -0.3819209, -0.4371080, 0.7841201, 0.2196105)    0    0   18.12666003  9 1.120 19.91912991
(-10.2093846, 31.0444356, 6.7287709, 0.5342714, -0.8084444, -0.1646575, -0.1840096)    0    0   24.48284790  2 3.160 31.08236634
(-18.6627628, 32.2287324, 19.6157637, -0.1301204, 0.9361374, 0.0476046, 0.3231862)    0    0   -16.10309003  7 3.400 -10.79327500
(-20.0899967, 26.5914895, 16.1205143, 0.5345875, 0.4689912, 0.5726131, 0.4078943)    0    0   -5.68740735  0 4.600 -6.27960601
(-15.0247714, 30.2067748, 6.7940796, -0.6269852, 0.7560117, 0.1224087, 0.1426604)    0    0   24.65356901  2 0.560 27.55841470
(-15.5104147, 34.3297649, 6.6500880, -0.3819670, -0.4370256, 0.7841373, 0.2196327)    0    0   18.97165380  0 0.480 25.51855053
(-15.1162195, 30.0564873, 7.1201930, -0.6269891, 0.7560101, 0.1224041, 0.1426556)    0    0   25.29148692  0 0.400 34.51033179
(-6.9825065, 33.2397633, 12.1516428, 0.6222276, 0.4535250, 0.6353395, 0.0590905)    0    0   9.55276512  10 0.120 11.89920743
(-7.5569099, 33.1730521, 12.2297321, 0.6226677, 0.4533111, 0.6350595, 0.0591055)    0    0   9.50539880  18 0.520 11.86117508
(-14.9274573, 30.1071036, 6.7782539, -0.6269828, 0.7560127, 0.1224115, 0.1426633)    0    0   26.83401681  0 0.440 33.92888717
(-15.1026758, 30.0322829, 7.1148846, -0.6269918, 0.7560090, 0.1224008, 0.1426522)    0    0   24.33260493  2 0.720 27.92589242
(-13.5752430, 33.1853254, 5.4415914, 0.4767731, -0.8178233, -0.2151657, -0.2399090)    0    0   23.22252572  1 1.120 29.17696066
(-15.2433318, 29.7841097, 6.8636693, -0.6269890, 0.7560101, 0.1224043, 0.1426558)    0    0   26.98559632  9 0.080 34.34611783
(-6.5550864, 33.2804223, 11.8501915, 0.6222581, 0.4535102, 0.6353198, 0.0590930)    0    0   9.54370542  0 0.560 11.99327103
(-13.2152702, 32.9376138, 5.2999016, 0.4774807, -0.8177536, -0.2145809, -0.2392620)    0    0   21.00641236  7 0.320 29.13129689
(-13.2876920, 32.8816843, 5.4937881, 0.4781630, -0.8176926, -0.2140036, -0.2386239)    0    0   20.15333569  11 0.000 23.61338622
(-14.8577241, 30.1446780, 6.7293822, -0.6269862, 0.7560113, 0.1224075, 0.1426592)    0    0   27.05055964  0 0.400 34.31271005
(-15.1011512, 30.0920482, 6.8946205, -0.6269798, 0.7560139, 0.1224151, 0.1426670)    0    0   27.80923865  0 5.000 34.76154832
(-12.3660396, 31.1552458, 17.4985860, -0.1438660, -0.9172641, 0.1996379, 0.3131674)    0    0   10.30045356  0 1.000 13.01728118
(-15.3072610, 29.9967444, 6.7705825, -0.6269829, 0.7560126, 0.1224113, 0.1426631)    0    0   27.25200901  3 0.480 34.67453378
(-12.4014754, 31.0590773, 17.6931542, -0.1438447, -0.9172709, 0.1996296, 0.3131627)    0    0   10.10991677  4 0.600 12.66720505
(-12.3784577, 31.0157020, 17.5914286, -0.1438636, -0.9172649, 0.1996369, 0.3131669)    0    0   10.16638417  1 0.760 12.75189802
(-15.3471617, 30.0555020, 6.8514512, -0.6269935, 0.7560083, 0.1223988, 0.1426503)    0    0   26.44141688  0 0.400 33.21501520
(-15.5331627, 34.2934630, 6.4442691, -0.3819383, -0.4370766, 0.7841267, 0.2196190)    0    0   17.59247152  12 0.040 19.07107905
(-12.4597386, 31.0546870, 17.4649896, -0.1438563, -0.9172672, 0.1996341, 0.3131653)    0    0   9.98788029  13 0.120 12.35740720
(-13.4738901, 33.1593660, 5.4910533, 0.4767856, -0.8178176, -0.2151633, -0.2399055)    0    0   21.13013200  4 0.320 29.07500553
(-15.0976749, 33.9416144, 6.5698027, -0.3817584, -0.4373973, 0.7840596, 0.2195327)    0    0   17.40316332  6 0.280 19.47370694
(-17.9799706, 33.8272099, 13.9895639, 0.4619825, -0.6667784, -0.5847895, -0.0001386)    0    0   25.01136358  1 4.280 31.36113133
(-15.0845458, 33.9856503, 6.6067873, -0.3818725, -0.4371938, 0.7841022, 0.2195875)    0    0   17.66415695  6 0.360 19.55029072
(-20.1815491, 26.6627229, 16.2984182, 0.4913578, 0.4817435, 0.5611998, 0.4599407)    0    0   -35.96036867  3 3.720 -19.78441009
(-18.2302797, 33.2670073, 14.3393294, 0.4619816, -0.6667795, -0.5847889, -0.0001399)    0    0   24.46288486  8 0.160 30.63402701
(-10.2232987, 31.0894757, 6.7753077, 0.5343044, -0.8084286, -0.1646435, -0.1839959)    0    0   24.80856182  0 3.880 31.13265878
(-10.3052422, 31.2737861, 6.9981907, 0.5343140, -0.8084240, -0.1646394, -0.1839920)    0    0   24.75141303  1 4.520 31.04335355
(-14.9321407, 30.1761526, 7.0123204, -0.6269808, 0.7560135, 0.1224139, 0.1426658)    0    0   26.88809860  10 1.040 33.02297525
(-7.0785627, 33.2917734, 12.1211098, 0.6232361, 0.4530351, 0.6346961, 0.0591346)    0    0   9.31920404  9 0.160 11.62916092
(-6.7015103, 33.1462928, 11.9259719, 0.6221733, 0.4535514, 0.6353740, 0.0590889)    0    0   9.56332822  13 0.400 11.97551833
(-7.0759864, 33.1880267, 12.1537719, 0.6222642, 0.4535071, 0.6353163, 0.0590907)    0    0   9.48485287  22 3.400 11.62193598
(-18.0205970, 33.5851571, 14.2997906, 0.4619816, -0.6667794, -0.5847890, -0.0001398)    0    0   23.97887282  7 0.240 29.79589155
(-14.7766239, 30.2561133, 7.1890622, -0.6269807, 0.7560135, 0.1224141, 0.1426659)    0    0   27.76767772  2 1.840 34.82442966
(-12.9142249, 32.6541413, 5.7960299, 0.4767744, -0.8178247, -0.2151614, -0.2399052)    0    0   20.15688380  10 0.200 24.37699177
(-17.9085362, 33.2341974, 13.8319804, 0.4619816, -0.6667795, -0.5847889, -0.0001399)    0    0   24.59698734  6 0.240 31.03198897
(-14.9831506, 34.3323681, 7.1061905, -0.3818268, -0.4372753, 0.7840852, 0.2195655)    0    0   19.92837033  1 0.760 26.03167135
(-18.8088152, 30.7562846, 14.3722941, -0.3927141, 0.3405921, 0.0503751, 0.8527808)    0    0   7.61363839  1 0.760 9.52287567
(-12.3690587, 30.9907322, 17.5075064, -0.1438655, -0.9172642, 0.1996378, 0.3131673)    0    0   9.90738745  0 0.400 12.71615129
(-14.6719403, 30.3915189, 7.1246500, -0.6269861, 0.7560113, 0.1224076, 0.1426592)    0    0   24.24568465  0 0.400 28.34916669
(-14.8381493, 30.0719342, 6.6954696, -0.6269949, 0.7560077, 0.1223973, 0.1426487)    0    0   25.45569012  6 0.320 32.88416418
(-6.7095554, 33.2190578, 12.0673295, 0.6221523, 0.4535616, 0.6353873, 0.0590886)    0    0   9.47310814  10 0.160 11.59848116
(-10.2712383, 31.2781959, 6.8437844, 0.5342641, -0.8084480, -0.1646606, -0.1840126)    0    0   24.12691128  5 1.560 30.11800944
(-18.8689695, 30.7708612, 15.1327526, -0.3923739, 0.3400496, 0.0497926, 0.8531880)    0    0   8.20265836  2 2.440 10.22263969
(-17.9849936, 33.5343707, 14.3885303, 0.4619819, -0.6667792, -0.5847891, -0.0001395)    0    0   24.67433158  1 0.640 30.80910676
(-18.0846770, 33.2487462, 14.5895617, 0.4619824, -0.6667785, -0.5847894, -0.0001388)    0    0   24.71097348  6 0.480 31.15472986
(-18.7063863, 32.1185103, 18.9750285, -0.2324151, 0.8391846, 0.0796358, 0.4851913)    0    0   -11.71084933  11 3.080 0.63161522
(-6.6550645, 33.1379125, 12.1357114, 0.6251971, 0.4520794, 0.6334388, 0.0592284)    0    0   9.43291052  16 0.000 12.03199700
(-12.9973600, 32.6896561, 5.7211029, 0.4767662, -0.8178269, -0.2151659, -0.2399099)    0    0   18.38540588  11 0.000 18.21607561
(-7.1212208, 33.0751752, 11.9875041, 0.6223865, 0.4534476, 0.6352387, 0.0590939)    0    0   9.44363375  0 0.400 11.99306639
(-9.4893630, 24.7145968, 19.5144883, 0.7458125, -0.4089454, -0.4841418, 0.2052658)    0    0   -39.76859001  0 5.000 -49.71073736
(-14.3093177, 33.7727222, 6.4029176, 0.5766214, -0.5823169, -0.4880547, -0.3003621)    0    0   11.86000938  36 0.240 3.91400443
(-15.0259558, 29.9625911, 6.8417991, -0.6269941, 0.7560081, 0.1223981, 0.1426495)    0    0   25.81827443  6 0.320 33.26531815
