#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-12.4600332, 31.8220295, 12.9043239, 0.7576481, -0.1343957, -0.3184341, 0.5536307)    0    0   83.65111666  13 0.000 93.01420189
(-11.9975371, 31.7611838, 12.3994555, 0.7567753, -0.1323569, -0.3165501, 0.5563890)    0    0   108.58353460  10 0.000 145.38922405
(-9.5317704, 33.1588100, 4.6947137, 0.7413329, -0.0489681, -0.0678398, 0.6659020)    0    0   27.81411755  7 1.080 57.88511683
(-6.2602487, 23.3231671, 1.3069259, 0.7898852, 0.0546018, 0.1607733, 0.5892809)    0    0   -523.85835272  2 5.000 -595.84246984
(-7.0506531, 30.1985299, 0.0769966, 0.6962678, 0.0679798, 0.2216782, 0.6793001)    0    0   8.10339829  11 0.760 46.27374808
(-8.1386772, 25.7786442, 10.0517059, 0.7938530, -0.0866540, -0.2536514, 0.5458474)    0    0   -322.66511991  4 1.240 -380.82462497
(-10.9318713, 28.0323564, 9.1306321, 0.7361501, -0.1061306, -0.2657322, 0.6133561)    0    0   -254.47238094  5 2.760 -249.68519852
(-7.7872844, 25.6737620, 10.2009577, 0.7917698, -0.0888224, -0.2591062, 0.5459627)    0    0   -342.26062430  6 2.280 -413.68513114
(-8.2138196, 25.7631114, 9.9487666, 0.7826869, -0.0907461, -0.2585424, 0.5588580)    0    0   -325.08239179  6 3.800 -384.13443664
(-12.0367472, 31.7612482, 12.0012409, 0.7553887, -0.1288059, -0.3118120, 0.5617563)    0    0   107.43454514  16 0.600 142.48500595
(-11.7896159, 31.6672227, 12.1483659, 0.7567687, -0.1322000, -0.3160304, 0.5567306)    0    0   113.12353954  7 1.080 148.42963924
(-13.0020361, 31.0986200, 12.5116703, 0.7555707, -0.1310050, -0.3159077, 0.5587065)    0    0   55.44583611  26 0.000 103.20728153
(-7.9315507, 30.5963428, -0.2109274, 0.6983558, 0.0668731, 0.2167272, 0.6788641)    0    0   4.03238482  9 1.400 32.03351861
(-18.1590401, 25.1073895, 5.6186408, 0.6837267, -0.0695508, -0.2296062, 0.6891745)    0    0   -557.66262261  8 2.920 -667.55134200
(-3.2110422, 32.2142138, 5.0336058, 0.6945226, -0.0523010, -0.0114597, 0.7174759)    0    0   119.29127355  2 5.000 149.27160556
(-7.6942244, 34.1336030, 5.7704126, 0.7117273, -0.0534812, -0.0322165, 0.6996757)    0    0   74.76887236  7 2.600 93.14121204
(-18.4197911, 24.7912208, 5.4204359, 0.6813513, -0.0686181, -0.2267162, 0.6925690)    0    0   -596.05999419  7 3.320 -698.84562610
(-3.2670341, 32.1469014, 5.1371474, 0.6943288, -0.0524480, -0.0115169, 0.7176518)    0    0   119.60491225  1 5.000 154.39652480
(-11.6429308, 31.8280472, 10.8435018, 0.7498506, -0.1168615, -0.2966892, 0.5796922)    0    0   96.74107180  3 1.080 119.67736044
(-12.7631978, 22.9792698, 2.2342808, 0.7990569, 0.0639642, 0.1045969, 0.5886222)    0    0   -932.04192752  5 4.920 -1137.46965471
(-11.8257080, 31.8060200, 11.0819629, 0.7508933, -0.1203604, -0.3005644, 0.5756159)    0    0   93.20601649  6 1.320 134.05555466
(-8.1601646, 30.6207799, -0.4530465, 0.6942891, 0.0687577, 0.2250044, 0.6801530)    0    0   2.86699639  14 1.480 22.96190050
