#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-11.2672874, 28.2147467, 24.9547289, -0.7464742, -0.1189571, -0.1845941, -0.6281326)    0    0  25.66839421  3 0.560  21.11660959
(-10.7397920, 28.4016804, 25.8004467, -0.7465106, -0.1189381, -0.1845538, -0.6281047)    0    0  36.60963947  7 0.280  28.60073520
(-5.5220475, 22.7561748, 33.6812927,  0.9599892, -0.1588269,  0.2214749,  0.0643340)    0    0  68.21417200  8 0.560  47.00206212
(-7.4542564, 18.8738286, 34.4167883, -0.4584620,  0.8644458, -0.1941992, -0.0695175)    0    0  85.99242483  2 4.120  58.28043685
( 0.4374276, 27.5790961, 28.9991685, -0.1303542,  0.0448930, -0.6478950,  0.7491491)    0    0  60.14097083  2 0.760  40.87420711
(-0.6581025, 20.0550005, 31.3328484,  0.4912888, -0.2809779, -0.7602173, -0.3189928)    0    0  73.26447995  1 1.480  49.26584141
(-11.3272473, 28.4309954, 25.6021714, -0.7465115, -0.1189379, -0.1845527, -0.6281040)    0    0  41.04879883  2 1.240  30.80094704
(-0.3146692, 29.7137564, 32.9149134, -0.5723492,  0.4329573, -0.0947148, -0.6899228)    0    0  45.43825638  4 3.480  29.75537936
( 1.5709252, 25.7957673, 27.8728522, -0.2244537, -0.6313361, -0.6510490, -0.3566095)    0    0  43.47089501  0 2.040  32.54320538
( 0.3216286, 27.5998956, 29.0218482, -0.1303436,  0.0448349, -0.6478961,  0.7491535)    0    0  59.74850480 10 4.600  39.19568146
(-0.4961542, 20.5047078, 31.4639205,  0.4912582, -0.2810031, -0.7602262, -0.3189966)    0    0  72.03952755 10 1.320  48.85412402
(-11.3701998, 28.5289736, 25.2962347, -0.7465114, -0.1189379, -0.1845528, -0.6281041)    0    0  41.79405502  1 1.480  32.61818285
( 0.7075053, 27.4749501, 28.8013690, -0.1303463,  0.0449791, -0.6479224,  0.7491216)    0    0  59.05865829  8 0.560  39.37506540
(-5.1259699, 27.6012986, 29.5800156, -0.0289669,  0.6185250, -0.0652343, -0.7825166)    0    0  64.62641990  4 1.560  43.46963542
(-7.5937351, 19.1334442, 34.7040566, -0.4582254,  0.8642683, -0.1958352, -0.0686565)    0    0  82.31158002  8 0.160  55.34128617
(-7.6687802, 18.6633614, 34.7705557, -0.4585114,  0.8644772, -0.1938915, -0.0696598)    0    0  83.66646896  0 0.400  55.35065658
(-5.5516458, 22.5865109, 33.4799284,  0.9603917, -0.1566925,  0.2212804,  0.0642659)    0    0  71.93511802  1 0.840  48.63038184
(-7.5440027, 19.0282954, 34.7124724, -0.4584002,  0.8644036, -0.1946049, -0.0693116)    0    0  82.39880166 25 0.000  55.01341653
(-7.0846889, 19.2584560, 34.4603878, -0.4584121,  0.8644102, -0.1945392, -0.0693361)    0    0  84.23769214 16 0.000  56.43095115
( 1.6511506, 25.8292544, 27.8920637, -0.2244268, -0.6313743, -0.6508980, -0.3568344)    0    0  42.36310308  1 2.280  31.59602781
(-0.2933938, 30.1690013, 32.8518738, -0.5723492,  0.4329571, -0.0947148, -0.6899229)    0    0  44.54176556 10 1.160  28.97205105
(-11.3666115, 28.4422754, 25.3264921, -0.7464876, -0.1189510, -0.1845793, -0.6281221)    0    0  27.89890433  4 0.480  22.74970715
(-7.2543739, 18.9926707, 34.7646897, -0.4582373,  0.8642698, -0.1957922, -0.0687103)    0    0  84.10822780 17 0.000  56.74777681
(-7.3617298, 19.0869821, 34.5229619, -0.4584938,  0.8644667, -0.1939956, -0.0696160)    0    0  84.37940834  0 0.400  58.03834313
(-11.6751782, 26.3818401, 30.7893280, -0.1725530, -0.4506703,  0.6845313, -0.5463865)    0    0  59.35857792  0 5.000  39.58844503
(-7.1150025, 19.4099250, 34.6024578, -0.4584915,  0.8644611, -0.1940363, -0.0695881)    0    0  84.77703753 13 0.000  56.61766337
(-10.9188943, 28.3250006, 25.6881378, -0.7465112, -0.1189380, -0.1845531, -0.6281043)    0    0  38.36425169  5 0.640  29.77849423
(-6.9307110, 19.3376451, 34.5861986, -0.4584784,  0.8644700, -0.1940190, -0.0696115)    0    0  84.81232263 10 0.000  57.11466490
(-0.0838378, 27.2422203, 29.0078381, -0.1303593,  0.0449114, -0.6478926,  0.7491492)    0    0  59.90030234  8 0.720  39.68292320
(-0.6617278, 20.2129664, 31.2786535,  0.4912889, -0.2809778, -0.7602173, -0.3189927)    0    0  73.90411096  0 2.600  50.16974037
(-7.6327015, 19.2937888, 34.6983188, -0.4583132,  0.8643831, -0.1949514, -0.0691725)    0    0  83.98968461  0 0.400  57.68356254
(-7.5486992, 18.8029768, 34.5459130, -0.4583889,  0.8643946, -0.1946814, -0.0692859)    0    0  83.95669046  7 0.240  56.42545194
( 0.8106544, 27.3540824, 28.9631497, -0.1303509,  0.0448522, -0.6478910,  0.7491556)    0    0  59.62240216  7 0.080  39.92819207
( 0.2549972, 27.4924368, 28.5613933, -0.1303508,  0.0448631, -0.6478933,  0.7491530)    0    0  60.13498399  5 4.920  40.45700692
(-7.4210910, 19.0015268, 34.7239713, -0.4584992,  0.8644573, -0.1940290, -0.0696051)    0    0  84.25306770  5 0.400  56.69858130
( 0.6299184, 27.3777685, 29.1023593, -0.1303523,  0.0448997, -0.6478985,  0.7491461)    0    0  60.14111592  3 0.560  40.44144158
( 1.5677080, 25.2943991, 27.5624803, -0.2290818, -0.6231342, -0.6784013, -0.3146378)    0    0 -29.57756182  7 1.160   8.56150574
(-5.5404663, 22.3990257, 33.3543191,  0.9604162, -0.1565745,  0.2212647,  0.0642417)    0    0  76.69617048  1 1.080  52.68962576
(-10.9068720, 28.3519086, 25.6390445, -0.7465115, -0.1189378, -0.1845527, -0.6281040)    0    0  40.15589434  4 2.520  32.76094755
(-6.9751982, 19.2683678, 34.6128353, -0.4582930,  0.8643211, -0.1953590, -0.0689123)    0    0  82.91129810 20 0.000  56.73289217
(-7.4819116, 18.9659451, 34.6225847, -0.4583603,  0.8643657, -0.1949283, -0.0691419)    0    0  84.51271135  0 0.400  57.31505679
(-8.1103429, 19.0956253, 34.9686457, -0.4584383,  0.8644153, -0.1944304, -0.0694036)    0    0  83.43767948  0 0.400  54.63923250
(-5.8424535, 22.1218342, 33.5389694,  0.8964539, -0.3710006,  0.2316855,  0.0710685)    0    0   6.64949239 20 1.000 -65.80018013
(-0.2988112, 29.8630528, 32.8982041, -0.5723492,  0.4329573, -0.0947148, -0.6899228)    0    0  46.82454873  0 5.000  31.22154295
(-7.5471538, 18.9599478, 34.2824166, -0.4584180,  0.8644175, -0.1944789, -0.0693778)    0    0  85.57300974  4 0.480  57.54995629
(-5.5335635, 22.7324536, 33.3186341,  0.9549122, -0.1839524,  0.2237955,  0.0649601)    0    0  38.93460735  6 0.400  38.83352209
(-0.4659621, 29.8442926, 32.8259206, -0.5723492,  0.4329573, -0.0947148, -0.6899228)    0    0  45.80468819  1 5.000  30.38483380
(-6.0025571, 21.9768540, 33.5509487,  0.9602546, -0.1573978,  0.2213756,  0.0642588)    0    0  74.95149375  0 0.560  52.18698707
(-5.1996602, 27.4852513, 29.6100233, -0.0289671,  0.6185247, -0.0652332, -0.7825169)    0    0  65.16940601  2 5.000  43.41510446
( 0.7141024, 27.7037813, 28.7061860, -0.1303528,  0.0450288, -0.6479220,  0.7491179)    0    0  58.57410150  0 0.640  38.85119805
(-5.7281838, 22.3562850, 33.4356609,  0.9603944, -0.1566793,  0.2212785,  0.0642651)    0    0  73.31474309  0 0.520  50.11769559
(-7.5939890, 18.6903652, 34.7429254, -0.4584693,  0.8644511, -0.1941554, -0.0695260)    0    0  83.89375186  0 0.400  55.82591945
(-11.0454782, 28.0112032, 25.0354485, -0.7464996, -0.1189441, -0.1845657, -0.6281131)    0    0  27.36161322 12 0.200  21.75066861
(-11.1097907, 28.3828345, 25.5834223, -0.7465062, -0.1189404, -0.1845590, -0.6281080)    0    0  30.38376629 12 0.080  25.07200120
( 0.3220189, 27.6195019, 28.8346100, -0.1303575,  0.0449300, -0.6478985,  0.7491434)    0    0  59.26358820 15 0.000  40.01460857
(-11.6781221, 26.4005572, 30.6392745, -0.1725494, -0.4506683,  0.6845291, -0.5463924)    0    0  57.30714977  3 0.520  37.96623863
(-8.4188105, 18.8852694, 35.0604449, -0.4584773,  0.8644458, -0.1941584, -0.0695303)    0    0  82.46400077 11 0.000  54.63493975
(-5.5949031, 22.3246159, 33.3729900,  0.9604067, -0.1566210,  0.2212704,  0.0642510)    0    0  71.38217301  9 0.400  48.38236097
(-8.3012584, 19.1404821, 34.8124876, -0.4585060,  0.8644731, -0.1939255, -0.0696517)    0    0  81.99070283  1 0.720  54.41450486
(-0.2186386, 30.1493746, 32.8850130, -0.5723488,  0.4329571, -0.0947144, -0.6899233)    0    0  45.12393063  8 3.160  30.14261930
(-0.6827428, 20.1199258, 31.3188960,  0.4912768, -0.2809873, -0.7602208, -0.3189946)    0    0  72.55330150  6 0.680  49.44150305
(-7.2805078, 19.0809804, 34.2452935, -0.4582915,  0.8643182, -0.1953806, -0.0689040)    0    0  84.82425973 12 0.000  57.74074792
(-10.9342858, 28.4336514, 25.8944016, -0.7465116, -0.1189378, -0.1845525, -0.6281040)    0    0  37.59704801  6 0.520  30.81900019
( 1.6378925, 25.4851364, 27.9882448, -0.2405223, -0.5820270, -0.7595596, -0.1626741)    0    0 -156.79826817 10 0.760 -65.58799738
(-0.3392118, 19.2095552, 31.8696313,  0.4912508, -0.2810074, -0.7602286, -0.3189985)    0    0  69.19974364  0 0.600  45.37753841
( 0.7012173, 27.4444799, 28.7974794, -0.1303629,  0.0449131, -0.6478887,  0.7491519)    0    0  60.04389948  7 0.520  40.46179353
(-7.9015254, 18.9845161, 34.7556263, -0.4585107,  0.8644726, -0.1939150, -0.0696564)    0    0  83.85904334  0 0.400  56.94103820
(-7.8930694, 19.3620205, 35.0630298, -0.4583604,  0.8643552, -0.1949818, -0.0691115)    0    0  82.88400291  9 0.080  55.10896413
( 0.5245780, 27.6699637, 28.9362009, -0.1303482,  0.0448640, -0.6478964,  0.7491507)    0    0  59.28690731  5 0.400  39.51702280
(-5.8404182, 22.0777807, 33.6646371,  0.9604163, -0.1565739,  0.2212647,  0.0642422)    0    0  76.13543445  3 0.680  52.03332824
( 0.0842963, 27.7595578, 28.8621051, -0.1303435,  0.0448247, -0.6478944,  0.7491557)    0    0  60.22252134  2 1.680  40.33740026
(-0.6604802, 20.0624010, 31.3562082,  0.4912795, -0.2809851, -0.7602201, -0.3189942)    0    0  72.57894940  6 2.600  50.24746569
(-0.6703805, 20.1529740, 31.3028300,  0.4912840, -0.2809817, -0.7602187, -0.3189934)    0    0  71.83790956  7 0.320  48.85549111
(-9.2955813, 19.2619789, 33.8320296, -0.4582114,  0.8639049, -0.1977645, -0.0678227)    0    0  52.09405743  1 1.320  38.74370759
(-11.1204801, 28.4689084, 25.7671207, -0.7465111, -0.1189380, -0.1845532, -0.6281044)    0    0  33.16910933  5 0.440  27.60076455
(-5.4699871, 27.9732908, 29.7967188, -0.0289671,  0.6185247, -0.0652334, -0.7825169)    0    0  65.18789334  1 5.000  43.80733168
( 1.0259873, 27.3116296, 28.5220664, -0.1303591,  0.0451412, -0.6479375,  0.7490966)    0    0  58.28990383  4 0.640  38.90010840
( 0.4554169, 22.8208888, 37.1657650, -0.3542030, -0.4176404, -0.2310164, -0.8042065)    0    0  55.49348335  0 5.000  36.99565561
(-11.0507851, 28.3679819, 25.6899873, -0.7465105, -0.1189382, -0.1845538, -0.6281048)    0    0  37.23262045  6 0.400  31.48841271
(-0.7158412, 20.1471525, 31.2283136,  0.4912056, -0.2810478, -0.7602413, -0.3190020)    0    0  71.87556112  0 0.480  48.74971470
(-8.9953043, 19.3373109, 33.7592853, -0.4582393,  0.8639034, -0.1976871, -0.0678746)    0    0  55.33745351  0 1.600  39.07184616
(-7.0851895, 19.3699240, 34.7248050, -0.4584781,  0.8644567, -0.1940941, -0.0695695)    0    0  85.31114203  5 1.720  56.92721665
(-11.5810338, 28.3160965, 25.0154237, -0.7464847, -0.1189512, -0.1845833, -0.6281244)    0    0  27.67705895  3 0.560  21.19439389
