#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-5.3628162, 19.1895892, 21.0406169, -0.6030353, -0.4376636,  0.5709904,  0.3446287)    0    0   5.00000000  0 0.200   0.00000000
(-8.9327443, 22.2509021, 22.0842558, -0.0260610,  0.8338631, -0.2109372, -0.5094100)    0    0   5.00000000  0 0.200   0.00000000
(-3.4337076, 21.0234160, 37.7352563, -0.0796671, -0.5061115, -0.4997388, -0.6984020)    0    0   5.00000000  0 0.200   0.00000000
(-8.1533410, 16.7929445, 34.7179745,  0.7610384,  0.2471010, -0.4727684,  0.3691229)    0    0   5.00000000  0 0.200   0.00000000
(-1.5157789, 29.6185780, 28.3154771, -0.4585134, -0.0522169, -0.6245636,  0.6300470)    0    0   5.00000000  0 0.200   0.00000000
(-0.0669421, 21.1275090, 30.5568996, -0.4247182,  0.8004448,  0.4208422,  0.0423605)    0    0   5.00000000  0 0.200   0.00000000
(-12.5763464, 20.8970036, 23.6250753, -0.4036055, -0.2791830,  0.4101726,  0.7687119)    0    0   5.00000000  0 0.200   0.00000000
(-0.0166222, 29.2434506, 31.5091000, -0.0617576, -0.8266030,  0.2094386, -0.5186994)    0    0   5.00000000  0 0.200   0.00000000
(-2.0219622, 20.0757939, 25.6034386, -0.4324168,  0.4588059, -0.5111150, -0.5841869)    0    0   5.00000000  0 0.200   0.00000000
( 3.4988021, 26.8976081, 31.8034723,  0.5814136,  0.4677291, -0.6058518,  0.2759191)    0    0   5.00000000  0 0.200   0.00000000
(-0.3285582, 19.6833876, 31.5736977, -0.1911298, -0.7476145, -0.5181783, -0.3688269)    0    0   5.00000000  0 0.200   0.00000000
(-9.9621042, 23.5487185, 20.7164123,  0.4225702, -0.2059005,  0.7616698, -0.4459805)    0    0   5.00000000  0 0.200   0.00000000
( 3.0249814, 25.1629658, 33.8613570, -0.0725859,  0.8497398, -0.3478090, -0.3894899)    0    0   5.00000000  0 0.200   0.00000000
(-7.5089268, 25.0420948, 29.9334741, -0.5109776,  0.3403490, -0.1334141,  0.7779879)    0    0   5.00000000  0 0.200   0.00000000
(-10.8899874, 15.8619226, 26.5420818,  0.6698910,  0.3339214, -0.5244831, -0.4057833)    0    0   5.00000000  0 0.200   0.00000000
(-10.2491626, 26.4677980, 36.5339556, -0.7250198,  0.1737220, -0.6662459, -0.0168347)    0    0   5.00000000  0 0.200   0.00000000
