#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-13.3357263, 36.1644933, 5.6832312, 0.5266992, -0.0872232, -0.0724499, 0.8424554)    0    0   74.68072885  2 1.520 96.81928669
(-15.0423977, 34.2540123, 9.7080623, 0.6820648, -0.0561985, -0.2347013, 0.6903221)    0    0   67.19185184  3 0.480 84.01846394
(-20.6121323, 35.8557110, 8.6518722, 0.5519381, -0.1036930, -0.3641994, 0.7429474)    0    0   37.84477243  5 0.400 48.64925176
(-14.9463925, 34.2537612, 9.6644196, 0.6820633, -0.0561992, -0.2346991, 0.6903243)    0    0   66.38646634  0 0.400 81.05229007
(-21.1405896, 36.1104597, 8.2360789, 0.5519447, -0.1037108, -0.3642436, 0.7429184)    0    0   38.82590303  0 0.400 47.09302895
(-20.7887682, 35.6839723, 8.1695056, 0.5519476, -0.1037175, -0.3642614, 0.7429066)    0    0   39.70121559  6 0.480 48.45959468
(-28.7300809, 32.0493221, -1.7800498, 0.4307340, 0.2467565, 0.5834783, 0.6427538)    0    0   -99.15532997  2 0.680 -139.41294153
(-16.8292886, 31.7625724, 0.1082604, 0.7125769, -0.0299411, -0.1356179, 0.6877104)    0    0   -10.62648356  1 2.000 -11.35439147
(-14.7993310, 34.2113864, 9.7501562, 0.6820631, -0.0561993, -0.2346986, 0.6903246)    0    0   67.04339521  0 0.400 83.80545233
(-7.3999083, 33.2946455, 1.6651811, 0.7730040, 0.0458745, 0.0510803, 0.6306751)    0    0   66.87013158  5 5.000 82.71215465
(-22.7342139, 38.3348997, 7.1296519, 0.4952217, -0.0056932, -0.1191196, 0.8605426)    0    0   41.67936736  0 0.760 56.48304485
(-15.1708437, 34.3213627, 10.1202855, 0.6820646, -0.0561986, -0.2347009, 0.6903224)    0    0   66.96680276  2 0.400 81.82111876
(-22.5448138, 38.4217603, 7.1435166, 0.4952217, -0.0056932, -0.1191196, 0.8605426)    0    0   43.15809201  2 0.800 55.07798406
(-16.4358685, 31.2963075, -0.3861402, 0.7125764, -0.0299411, -0.1356173, 0.6877109)    0    0   -16.89372003  11 0.400 -15.21018862
(-20.8279957, 35.8259667, 8.2392554, 0.5519342, -0.1036830, -0.3641741, 0.7429641)    0    0   38.49503068  12 0.000 48.62075368
(-19.0008718, 24.5452312, 5.1888309, 0.8390159, -0.0964020, -0.1274167, 0.5201191)    0    0   -209.87154301  0 5.000 -238.12037736
(-21.5081853, 35.0909941, 8.5606458, 0.5519142, -0.1036338, -0.3640477, 0.7430478)    0    0   37.27776695  0 0.400 48.12174159
(-14.6753524, 33.8825091, 10.4575837, 0.6820642, -0.0561988, -0.2347001, 0.6903231)    0    0   68.89946722  3 0.560 87.81016015
(-14.5194547, 34.3706470, 10.4463763, 0.6820645, -0.0561987, -0.2347008, 0.6903225)    0    0   67.23921736  4 0.480 83.81993648
(-20.4263503, 35.7140937, 8.0338102, 0.5519455, -0.1037119, -0.3642473, 0.7429158)    0    0   39.15261435  12 0.000 49.30273120
(-28.7378241, 32.0464042, -2.0331659, 0.4307340, 0.2467565, 0.5834783, 0.6427538)    0    0   -82.57295386  1 1.400 -101.07162453
