#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 0.6478295, -39.0492835, -17.0806755, -0.3939768,  0.8349774,  0.3086341, -0.2287795)    0    0  54.52630355  8 1.160  37.34791889
(-4.6883931, -29.0877925, -16.1299412, -0.0127844,  0.4434159, -0.7870196, -0.4287407)    0    0  81.57903872  4 0.680  53.80431818
( 7.7037320, -34.0956851, -20.2936889, -0.4781118, -0.1804986,  0.2089661,  0.8337641)    0    0  81.51397497  5 0.440  54.23844627
(-4.9341980, -28.8723495, -15.5096724, -0.0115351,  0.4436151, -0.7865712, -0.4293929)    0    0  84.61454462  6 0.880  58.04491496
(-4.6200116, -29.0163858, -15.3874664, -0.0118151,  0.4434831, -0.7867980, -0.4291060)    0    0  66.03186525  8 0.760  51.37655757
( 2.1257070, -39.4445685, -10.8374489, -0.8786291, -0.0197617, -0.2810209,  0.3855485)    0    0  57.15878740  5 5.000  37.98968175
(-4.8447207, -28.2615533, -15.7159181, -0.0144993,  0.4431290, -0.7876433, -0.4278370)    0    0  92.20915434  4 4.200  64.46138118
(-4.7683235, -33.2578141, -10.7949957, -0.3204425,  0.2643010,  0.1825180, -0.8911503)    0    0  58.99909049  7 0.440  38.83216964
( 0.1352148, -32.1008106, -19.5154712, -0.0684556, -0.8073018,  0.4820900, -0.3334170)    0    0  56.35787424  2 0.520  39.95373011
( 2.2385578, -39.4957109, -11.2023310, -0.8786284, -0.0197647, -0.2810227,  0.3855486)    0    0  57.90791427  2 5.000  39.59392371
( 2.0649925, -39.6971320, -10.5205288, -0.8786300, -0.0197576, -0.2810186,  0.3855484)    0    0  57.65195756  4 5.000  38.53614909
( 3.5518188, -35.5811986, -21.6469186, -0.4383683, -0.5640071,  0.4422948,  0.5423140)    0    0  17.73288611  2 4.440  23.21841443
(-1.2398348, -29.6978601, -11.5090681, -0.2102438,  0.4869229,  0.0798958,  0.8439905)    0    0  86.18249827 15 0.000  59.42576760
( 7.9423844, -34.0653130, -20.3881401, -0.4781187, -0.1804884,  0.2089618,  0.8337634)    0    0  82.26614009  2 3.560  55.26101074
( 8.0566733, -34.5170161, -20.0487452, -0.4783668, -0.1800159,  0.2081313,  0.8339305)    0    0  79.19510847  0 0.440  54.50423757
(-5.0804847, -28.0391136, -16.3764104, -0.0145215,  0.4431250, -0.7876533, -0.4278219)    0    0  93.57540210  2 1.000  64.56106544
(-4.9521279, -29.0154301, -16.0321535, -0.0126235,  0.4434684, -0.7869059, -0.4288989)    0    0  86.48571538  4 0.800  59.77751334
( 2.1142708, -39.5329549, -10.7601365, -0.8786284, -0.0197564, -0.2810173,  0.3855475)    0    0  59.05749336  0 5.000  39.38027387
(-4.7269553, -33.3054287, -10.5689579, -0.3204343,  0.2643159,  0.1825134, -0.8911497)    0    0  59.81318367  4 0.840  39.88919550
(-4.7906521, -28.8685722, -16.3328991, -0.0144051,  0.4431410, -0.7876051, -0.4278979)    0    0  93.80327080  1 5.000  64.91990764
(-4.9779072, -29.1037020, -16.5944735, -0.0149084,  0.4430779, -0.7878167, -0.4275565)    0    0  89.70399993  0 0.400  62.63285811
( 7.9176087, -34.1031104, -20.3477357, -0.4781023, -0.1805212,  0.2089739,  0.8337627)    0    0  82.27714889  1 5.000  55.11115795
(-4.8630229, -33.1603620, -11.1519486, -0.3204562,  0.2642755,  0.1825238, -0.8911517)    0    0  59.70404671  5 3.160  40.10325456
(-0.1884040, -31.1626692, -19.1311524, -0.0684670, -0.8073225,  0.4819873, -0.3335130)    0    0  60.88594127  2 3.640  42.44608284
( 6.9604650, -33.0588432, -12.5690322, -0.0250825,  0.5823608,  0.5017732, -0.6390901)    0    0  59.11890950 10 0.760  42.94279859
(-4.9759492, -28.6926995, -15.2286613, -0.0113460,  0.4435741, -0.7866525, -0.4292915)    0    0  69.79938209  2 1.000  55.52431177
( 6.9837377, -33.6234662, -12.7883808, -0.0249283,  0.5798769,  0.5032530, -0.6402001)    0    0  64.70317812  1 4.040  46.01606550
( 7.6539388, -34.6102327, -20.0041466, -0.4771636, -0.1803321,  0.2114154,  0.8337221)    0    0  81.25924175 14 0.000  55.26809172
( 7.0655432, -33.5415032, -12.6708319, -0.0247668,  0.5803368,  0.5022221, -0.6405985)    0    0  62.82736125  3 3.240  44.79293601
( 7.0366765, -32.4100892, -12.2276464, -0.0263251,  0.5869506,  0.5014604, -0.6350854)    0    0  50.76567487  2 0.920  29.34697962
( 7.4120428, -34.3734229, -19.7167702, -0.4798227, -0.1786408,  0.1988524,  0.8356188)    0    0  75.64663073  0 0.400  54.70423716
( 6.4745473, -36.9343137, -18.2708440, -0.0995381, -0.2744308, -0.9310910,  0.2186718)    0    0  58.21580482  6 0.680  41.47854530
( 8.6785115, -33.0132636, -9.8165479, -0.8908668,  0.2314502, -0.3906922,  0.0024991)    0    0  28.75521744 10 0.520  44.44551196
( 0.4740562, -39.0499384, -17.1699763, -0.3940362,  0.8349673,  0.3086053, -0.2287526)    0    0  54.50558762  9 1.400  36.18826805
( 4.5535976, -36.0983489, -21.7430030, -0.4688256, -0.3083797,  0.3252837,  0.7611143)    0    0  -2.78045232  4 4.280  -7.18003076
( 6.3663862, -36.9714205, -18.1649026, -0.0961748, -0.2733021, -0.9330331,  0.2133179)    0    0  57.63390790  7 2.760  39.75650692
( 0.1532647, -38.9862248, -17.3648439, -0.3939925,  0.8349749,  0.3086263, -0.2287719)    0    0  55.44160857  0 2.600  37.33489702
(-0.2376089, -39.1402607, -17.5003694, -0.3932269,  0.8351091,  0.3090122, -0.2290768)    0    0  51.16327631  0 0.680  34.74776868
( 8.5051512, -33.0065077, -9.6995942, -0.8915963,  0.2385015, -0.3848997, -0.0050246)    0    0  68.62718488  3 5.000  46.46637263
( 0.0810249, -38.6978054, -17.5350106, -0.3940080,  0.8349718,  0.3086186, -0.2287669)    0    0  54.69418406  6 4.440  36.77260950
(-4.7993300, -33.2013054, -11.0912544, -0.3204275,  0.2643318,  0.1825117, -0.8911478)    0    0  59.41821402  8 0.440  39.78621917
(-0.1888577, -31.6528380, -19.7634998, -0.0684693, -0.8073222,  0.4819875, -0.3335130)    0    0  57.97912783  8 4.520  38.46420706
(-4.8918829, -28.4525679, -16.1759831, -0.0141080,  0.4431867, -0.7874788, -0.4280929)    0    0  93.83892309  0 1.240  63.94284467
(-4.4323198, -33.6510637, -10.9226173, -0.3218505,  0.2658098,  0.1820078, -0.8902951)    0    0  55.73775008  0 0.600  39.77773604
(-1.7395308, -29.8644848, -11.4022808, -0.2102398,  0.4869384,  0.0798915,  0.8439828)    0    0  88.01059717  1 0.520  58.13536697
( 1.8561582, -39.3021840, -10.5997448, -0.8786267, -0.0197716, -0.2810279,  0.3855483)    0    0  57.68593794  3 5.000  38.91008592
( 6.9701921, -33.6771134, -12.7399862, -0.0249945,  0.5803603,  0.5031553, -0.6398346)    0    0  62.59869675  4 0.920  45.30391264
(-0.3560953, -31.5971746, -19.9644693, -0.0684573, -0.8073126,  0.4820638, -0.3334284)    0    0  54.34820436 14 0.520  37.04800158
( 0.5876690, -38.9997437, -17.1341522, -0.3939035,  0.8349909,  0.3086694, -0.2288085)    0    0  54.75493686  5 0.760  36.58024657
(-4.6900108, -32.9918313, -10.9045217, -0.3203797,  0.2645297,  0.1824849, -0.8911117)    0    0  58.80572007  0 0.560  38.97983752
(-4.8832361, -28.3951398, -16.0991763, -0.0143979,  0.4431524, -0.7875938, -0.4279074)    0    0  92.43079302  3 5.000  63.58328914
( 0.0310839, -31.4724506, -19.1773530, -0.0684629, -0.8073164,  0.4820218, -0.3334786)    0    0  60.11312722  5 0.680  41.15003254
( 6.5525651, -36.6641668, -18.5265028, -0.0948844, -0.2729672, -0.9337401,  0.2112014)    0    0  59.89382344  3 3.240  42.71430000
