#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 1.5135894, -38.5499232, -15.3264783, -0.3939763,  0.8349775,  0.3086346, -0.2287792)    0    0  62.13211352  2 0.680  41.57912790
(-5.4385979, -27.7928198, -16.0321043, -0.0143996,  0.4431467, -0.7876043, -0.4278939)    0    0 105.58500195  3 4.240  70.20000493
( 7.3959774, -34.5888069, -20.0227732, -0.4780819, -0.1805133,  0.2089720,  0.8337766)    0    0  81.75000408 24 0.000  54.19802560
(-5.3076990, -28.0180722, -15.8747350, -0.0143996,  0.4431467, -0.7876043, -0.4278939)    0    0 101.66523687  0 0.480  65.79618492
(-5.1737694, -27.8569261, -15.8809901, -0.0143996,  0.4431467, -0.7876043, -0.4278939)    0    0 104.64006786  5 0.240  70.93884460
(-0.5075592, -35.3731167, -7.2183537, -0.8786289, -0.0197626, -0.2810215,  0.3855484)    0    0  81.07271619  7 1.000  53.74987699
(-5.6651404, -27.8343422, -15.8953198, -0.0143996,  0.4431467, -0.7876043, -0.4278939)    0    0 101.56216074  3 0.560  67.15462768
(-4.9913748, -33.6428696, -10.3463360, -0.3203656,  0.2644338,  0.1824433, -0.8911538)    0    0  59.28500420  1 0.560  38.88965586
( 1.8018110, -30.5790007, -14.9318690, -0.0684663, -0.8073207,  0.4819976, -0.3335027)    0    0  85.89955884  0 0.560  57.95904625
(-0.3446603, -35.7399147, -6.9273075, -0.8786289, -0.0197626, -0.2810215,  0.3855484)    0    0  80.45555851  7 0.520  53.07544304
(-0.4102835, -35.5840945, -7.0843350, -0.8786289, -0.0197626, -0.2810215,  0.3855484)    0    0  82.04559114  1 5.000  54.77155750
( 7.4622118, -34.5580525, -19.8245986, -0.4780819, -0.1805134,  0.2089718,  0.8337766)    0    0  83.09062435 14 0.000  55.34155387
(-2.0066287, -29.5466443, -11.4009551, -0.2103197,  0.4870832,  0.0795865,  0.8439085)    0    0  91.98811872  9 0.240  60.56759753
( 7.1751022, -34.5283686, -19.5470898, -0.4780817, -0.1805125,  0.2089750,  0.8337761)    0    0  84.83424367  3 5.000  56.41488012
( 7.1943741, -34.3888286, -19.4989145, -0.4780819, -0.1805136,  0.2089711,  0.8337767)    0    0  83.47531702  4 0.320  56.01983413
