#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-13.2262347, -15.9905400, 30.7470297, -0.0735418,  0.0932557, -0.9375403,  0.3269757)    0    0  63.86181587  0 0.520  43.31839688
(-23.9025464, -16.1586876, 20.6206758, -0.1215109,  0.3784110,  0.9127110,  0.0948624)    0    0  52.55263329  5 5.000  34.61993174
(-12.8968211, -15.9272438, 30.8212802, -0.0737677,  0.0931032, -0.9375541,  0.3269287)    0    0  65.89610154  0 5.000  44.00683660
(-14.7710646, -17.0910616, 21.1975890,  0.5573461,  0.1777786,  0.8037218, -0.1085785)    0    0  82.98594124 16 2.440  54.10256654
(-23.6982066, -14.4138016, 33.1113421, -0.0561770,  0.5748194, -0.3170398,  0.7522716)    0    0  39.71340850  4 3.080  26.93438424
(-19.3209005, -13.4140506, 22.4946094, -0.2569384,  0.0585621,  0.7415980,  0.6169043)    0    0  -4.03226767  5 0.840  10.04662506
(-22.3907088, -11.6806649, 27.7479839, -0.3925942, -0.8280024,  0.3207858, -0.2395141)    0    0  64.94633389 10 0.280  43.88298796
(-22.2880871, -11.8584461, 27.7379804, -0.3877171, -0.8317126,  0.3214649, -0.2336010)    0    0  66.60339645  5 0.600  45.93572360
(-23.9343458, -17.2053464, 25.5999060, -0.5937259, -0.4870119,  0.5517395,  0.3254114)    0    0  25.46346069  0 5.000  20.96098352
(-18.9663754, -9.7160048, 29.1531035, -0.5194033, -0.7666529,  0.3743246, -0.0484218)    0    0  60.02487537 16 0.000  40.26480279
(-14.9237749, -17.2626514, 21.1845692,  0.5564263,  0.1782598,  0.8041836, -0.1090630)    0    0  82.88048960  0 0.520  55.88043586
(-21.8231321, -11.5009055, 28.0932163, -0.3912286, -0.8313904,  0.3243921, -0.2245040)    0    0  67.75687944  3 1.720  46.62205830
(-18.3108080, -20.8883713, 24.2427865, -0.7438876, -0.2439414,  0.0814930,  0.6168328)    0    0  66.21259575  3 3.560  45.56687964
(-17.9671908, -20.8967878, 23.9913748, -0.7438882, -0.2439455,  0.0814858,  0.6168315)    0    0  65.70045706  6 4.120  43.56832239
(-14.5936492, -17.2518428, 21.0367104,  0.5564820,  0.1777012,  0.8042415, -0.1092695)    0    0  83.05856128  6 0.320  55.83289639
(-13.8171726, -7.9129370, 30.2004904,  0.4910284, -0.8478474,  0.1312036, -0.1511005)    0    0  62.25991893  3 5.000  42.15294913
(-14.7067958, -17.3322086, 20.8715518,  0.5575290,  0.1776745,  0.8036303, -0.1084959)    0    0  83.72558001  9 3.960  55.67514911
(-18.9084414, -9.5426517, 29.5758406, -0.5449757, -0.7459905,  0.3826268, -0.0098230)    0    0  62.68184265 11 0.520  43.94877747
(-14.7057868, -17.1857926, 21.2044008,  0.5566872,  0.1766245,  0.8042887, -0.1096349)    0    0  78.60151230 10 0.200  55.17793025
(-18.9245231, -14.8733023, 24.0486569, -0.2772255, -0.0798093,  0.7707364,  0.5680976)    0    0  53.38908328  1 2.920  38.70294637
(-19.4904637, -9.6453318, 29.6850271, -0.4462288, -0.8103981,  0.3470790, -0.1538534)    0    0  67.16609901  4 3.240  45.43794955
(-13.8232493, -8.0365017, 30.2706187,  0.4915216, -0.8470096,  0.1345391, -0.1512175)    0    0  56.81479227  7 0.200  41.82200351
(-15.1191641, -17.4084921, 20.6139466,  0.5559043,  0.1785385,  0.8044669, -0.1091682)    0    0  83.18629896  8 0.160  56.32944538
(-14.8999789, -17.1878914, 20.8824929,  0.5582454,  0.1773255,  0.8032651, -0.1080876)    0    0  83.80092555  7 1.200  55.32611104
(-18.0543665, -21.2011537, 24.1959137, -0.7458022, -0.2453840,  0.0726228,  0.6149832)    0    0  61.32643006  3 0.560  42.41135042
(-23.6901869, -14.5328215, 33.2831149, -0.0544429,  0.5801846, -0.3073000,  0.7522413)    0    0  27.69875501  8 3.640  22.25755345
(-21.7948734, -11.7617316, 27.9585558, -0.3904863, -0.8295922,  0.3208016, -0.2373571)    0    0  65.32231937  5 0.360  45.19457175
(-14.9153504, -17.1651048, 20.9992262,  0.5548813,  0.1790811,  0.8049616, -0.1098600)    0    0  81.14579664  3 0.480  53.35709451
(-23.9366523, -15.9302187, 20.2861312, -0.1215158,  0.3784177,  0.9127073,  0.0948653)    0    0  52.00530531  7 4.520  35.16187722
(-12.8131914, -15.7330810, 31.0184273, -0.0735237,  0.0932514, -0.9375734,  0.3268860)    0    0  64.85267469  6 4.200  42.66870084
(-13.8828544, -7.7918104, 29.9656199,  0.4914076, -0.8472070,  0.1337613, -0.1511898)    0    0  60.35622576  4 0.360  43.89599950
(-18.2088227, -20.7546186, 23.8715314, -0.7438894, -0.2439407,  0.0814927,  0.6168309)    0    0  65.47499141  8 4.760  43.63418274
(-19.7629515, -10.0364091, 29.1875566, -0.4252382, -0.8194096,  0.3386603, -0.1815010)    0    0  69.68900229  1 5.000  46.91749379
(-19.1182050, -9.6350830, 29.4718126, -0.5304913, -0.7580571,  0.3781076, -0.0310324)    0    0  62.95882860 12 0.360  44.18753686
(-13.6162775, -7.7453677, 29.9925726,  0.4911249, -0.8476874,  0.1318466, -0.1511228)    0    0  64.02023590  1 4.280  44.94928223
(-22.4875894, -11.5465442, 27.7735977, -0.3852924, -0.8335262,  0.3224960, -0.2297388)    0    0  67.38860410  4 3.000  45.13255317
(-19.3569728, -13.2924699, 22.3978103, -0.2574702,  0.0639413,  0.7411069,  0.6166815)    0    0 -26.54987862  7 0.760   8.03368817
(-18.4358198, -15.4765876, 24.0095189, -0.2705230, -0.0564201,  0.7670801,  0.5789837)    0    0  48.71406950  6 3.720  33.52147865
(-18.0510319, -20.9936959, 24.1820923, -0.7438876, -0.2439500,  0.0814799,  0.6168312)    0    0  65.64692560  7 0.760  43.91007384
(-22.6014269, -11.4436290, 27.7094628, -0.3849375, -0.8329883,  0.3241373, -0.2299681)    0    0  63.87786510  7 0.200  46.22215910
(-17.8159064, -20.9152557, 23.7902325, -0.7438904, -0.2439368,  0.0815014,  0.6168301)    0    0  64.48439196 13 2.280  43.06679246
(-14.8472470, -17.1585477, 20.7594738,  0.5568096,  0.1779014,  0.8040204, -0.1089230)    0    0  83.83574456  5 0.480  55.92765686
(-22.6981220, -11.2351548, 28.1732712, -0.4050429, -0.8240326,  0.3270404, -0.2235065)    0    0  60.29802936  0 0.760  44.58505907
(-12.7152854, -15.7600434, 30.8294993, -0.0736298,  0.0931993, -0.9375494,  0.3269458)    0    0  62.65859832  5 0.440  41.12829738
(-18.7499638, -15.1105484, 24.0868688, -0.2769841, -0.0801103,  0.7708786,  0.5679816)    0    0  52.54129136  2 2.760  37.67861329
(-23.4311923, -16.1604272, 31.5902103, -0.0579440,  0.6119951, -0.2105102,  0.7601249)    0    0  14.35819456 10 2.840   9.40252975
(-23.5372256, -15.2627605, 32.5052127, -0.0449782,  0.6045844, -0.2635710,  0.7503233)    0    0  11.03884503 12 1.800  13.01783195
(-23.5967871, -14.9877269, 32.8957809, -0.0502713,  0.5911615, -0.2882633,  0.7516017)    0    0  22.90598619  9 3.800  16.80321148
