#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 1.0921797, 15.4012920, 35.8572625, -0.2720207,  0.1061925,  0.9404800, -0.1738544)    0    0  64.66938319  4 0.560  43.15545073
( 6.9610707,  3.7060753, 34.5216872, -0.4405467,  0.4546745,  0.7055223, -0.3184778)    0    0  47.88643697  6 4.760  31.88579404
( 4.1981724, 12.6243524, 34.5081125, -0.3740694, -0.3681671,  0.8341066, -0.1696798)    0    0  67.17305475 14 0.000  44.46828126
( 3.9392041, 12.7312481, 34.9691291, -0.3740720, -0.3681507,  0.8341126, -0.1696803)    0    0  67.93439016  0 0.400  46.69224655
( 9.1038244,  9.1197871, 36.9855423,  0.7246835,  0.3152053, -0.0289581,  0.6120791)    0    0  64.47345072  4 0.480  43.21634983
( 3.6016587, 12.9549032, 34.8942059, -0.3740654, -0.3682327,  0.8340803, -0.1696756)    0    0  66.55622201  0 0.400  43.78286738
( 8.9768071,  9.4586334, 37.5901383,  0.7246761,  0.3152125, -0.0289567,  0.6120843)    0    0  63.98146256 12 1.960  42.64722964
(10.3545247,  6.7535675, 28.9885260,  0.3073702, -0.2996811, -0.5175170,  0.7401966)    0    0  29.21035237  0 0.440  18.03328866
( 9.8683636,  6.8955554, 29.0790804,  0.3073702, -0.2996816, -0.5175169,  0.7401964)    0    0  29.92930020 12 0.240  18.99497525
(-0.2016487,  8.1244839, 36.4410982,  0.7783871,  0.5305347, -0.2829667,  0.1804892)    0    0  70.98782481  1 0.760  48.33064976
( 8.7511308,  9.5926649, 37.7123886,  0.7246898,  0.3152052, -0.0289587,  0.6120717)    0    0  64.55815060  3 1.200  43.30579161
(10.2675352,  6.6282388, 29.6124286,  0.3073701, -0.2996820, -0.5175168,  0.7401964)    0    0  29.40838945 14 0.000  20.14971490
(13.0993682, 13.1660510, 28.0852901,  0.1935699,  0.9122769,  0.3093075,  0.1860385)    0    0  69.17329380  0 0.560  47.44885779
( 9.1725620,  9.2254000, 37.1460121,  0.7246790,  0.3152038, -0.0289582,  0.6120852)    0    0  64.59850711  0 0.800  43.72739001
( 9.0991090,  9.3895513, 37.5019681,  0.7246816,  0.3152097, -0.0289555,  0.6120792)    0    0  62.64666862 14 0.000  41.93311580
( 4.2422144, 12.8067155, 34.7353512, -0.3740681, -0.3681946,  0.8340954, -0.1696783)    0    0  65.90697849 11 0.000  43.20439618
( 4.3012339, 12.8585150, 34.7331808, -0.3740626, -0.3682568,  0.8340716, -0.1696722)    0    0  66.84965763 22 0.000  44.50220760
( 0.9547065, 15.5661599, 35.8303226, -0.2720457,  0.1061036,  0.9404811, -0.1738634)    0    0  65.42332782  2 1.560  43.29609836
( 4.2474439, 12.5051700, 34.4921200, -0.3740685, -0.3681501,  0.8341141, -0.1696818)    0    0  68.01914024  8 0.160  45.32210731
( 1.2666861, 15.3334763, 36.1828046, -0.2720495,  0.1060915,  0.9404814, -0.1738630)    0    0  64.85865298  4 0.400  43.60239785
( 4.1849498, 12.7706310, 34.6633556, -0.3740681, -0.3681424,  0.8341174, -0.1696834)    0    0  68.44351056  9 0.960  44.36261471
( 9.1382835,  9.8294576, 37.9576335,  0.7246797,  0.3152221, -0.0289781,  0.6120741)    0    0  62.77270429  0 0.400  41.31914432
( 1.0403488, 15.2257891, 36.3076818, -0.2720241,  0.1061781,  0.9404797, -0.1738592)    0    0  64.10016674  0 0.400  42.47628627
( 9.5436398,  9.4837334, 37.3732372,  0.7246933,  0.3152034, -0.0289592,  0.6120685)    0    0  64.82511849  1 3.440  43.46729124
( 7.0147855,  3.7794541, 34.8726067, -0.4405467,  0.4546745,  0.7055222, -0.3184778)    0    0  48.61210209  4 5.000  31.89379416
(10.1995312,  6.6469892, 29.2593950,  0.3073704, -0.2996808, -0.5175171,  0.7401965)    0    0  29.74876165  5 0.720  19.62578708
( 0.6394967,  7.6376412, 36.5706634,  0.7783819,  0.5305371, -0.2829814,  0.1804814)    0    0  69.23809298  0 0.720  45.68898081
( 9.4393752,  9.7796533, 37.6607779,  0.7246914,  0.3152031, -0.0289590,  0.6120709)    0    0  63.68488356 14 0.000  42.56005059
( 1.0470442, 15.3363440, 36.0669374, -0.3051794, -0.0147263,  0.9355880, -0.1769851)    0    0  63.86264490 17 1.960  41.00525251
( 6.9921135,  3.7465826, 34.7391947, -0.4405467,  0.4546745,  0.7055222, -0.3184778)    0    0  51.24444273  0 5.000  34.16492567
( 7.0383000, 16.5942066, 31.9091517, -0.4774829, -0.7079336,  0.4992031, -0.1470933)    0    0  46.18112199  6 3.880  29.67267478
( 8.9561747,  9.0943739, 37.3025673,  0.7246731,  0.3152142, -0.0289563,  0.6120869)    0    0  63.33386796  2 0.560  41.38307361
( 4.4183068, 12.4448853, 34.8871873, -0.3740685, -0.3681871,  0.8340983, -0.1696791)    0    0  68.07703191  7 0.160  46.19550380
( 3.6326951, 12.6593879, 35.2109160, -0.3740690, -0.3681476,  0.8341151, -0.1696814)    0    0  67.53608570 10 0.000  45.76647548
( 0.9725407, 15.7509881, 35.6362819, -0.2720446,  0.1061074,  0.9404810, -0.1738633)    0    0  64.84942157  7 0.280  43.68813701
( 7.0727446, 16.6803097, 32.0084729, -0.4774873, -0.7079534,  0.4991717, -0.1470901)    0    0  47.95690140  1 3.560  32.70457103
( 3.8245797, 12.9666383, 35.1254545, -0.3740684, -0.3681412,  0.8341178, -0.1696833)    0    0  68.93230346  4 0.560  46.44375275
( 4.2727089, 12.5030858, 34.4926749, -0.3740743, -0.3681672,  0.8341049, -0.1696773)    0    0  68.13142719  0 0.400  45.24191390
(10.2144242,  5.9824322, 29.2950051,  0.3073701, -0.2996820, -0.5175168,  0.7401964)    0    0  31.45179932  6 1.400  20.91964245
( 4.1853228, 12.8327313, 34.6607881, -0.3740655, -0.3682017,  0.8340941, -0.1696748)    0    0  68.45451147  5 0.400  45.91290801
( 0.5915295,  8.0560255, 36.5261589,  0.7801065,  0.5297980, -0.2772431,  0.1839932)    0    0  69.16297075  4 0.840  46.64115963
( 4.1739598, 12.6143520, 34.8769871, -0.3740709, -0.3681493,  0.8341137, -0.1696801)    0    0  68.43148626  0 0.480  45.96312856
( 0.8249350, 15.2733336, 36.1189382, -0.2720324,  0.1061495,  0.9404803, -0.1738606)    0    0  64.42505353  1 0.680  42.77141943
( 1.0072227, 15.6976799, 35.6737624, -0.2720389,  0.1061268,  0.9404806, -0.1738626)    0    0  64.64817458  9 0.160  43.39071297
( 4.1002262, 12.4131280, 35.0620944, -0.3740682, -0.3681535,  0.8341127, -0.1696822)    0    0  68.28791155  3 0.320  45.56300445
( 9.0782796,  9.6506941, 37.7741463,  0.7246754,  0.3151994, -0.0289607,  0.6120916)    0    0  63.88536159 11 0.000  42.62443925
( 7.2489884, 16.8079443, 31.3948839, -0.4774984, -0.7080065,  0.4990882, -0.1470818)    0    0  47.21131539  3 4.280  32.40137466
( 0.7748710, 15.8596132, 35.5332202, -0.2720398,  0.1061237,  0.9404807, -0.1738627)    0    0  65.62923429  1 0.920  44.34747710
( 0.2807202,  8.0731087, 36.4040878,  0.7783763,  0.5305375, -0.2830127,  0.1804553)    0    0  69.94844025  0 0.400  48.24110069
(12.8245409, 12.9579385, 27.9475986,  0.1935699,  0.9122769,  0.3093073,  0.1860391)    0    0  70.41199280  5 0.920  46.98392385
(-0.0559361,  8.2322969, 36.8710042,  0.7783785,  0.5305388, -0.2829908,  0.1804763)    0    0  70.12058380  6 0.320  47.70258865
( 0.9396732, 15.5703552, 35.8269119, -0.2720333,  0.1061461,  0.9404803, -0.1738613)    0    0  65.18766872  4 0.760  43.06619085
( 0.3904428,  8.0458062, 36.4730297,  0.7793440,  0.5301297, -0.2798095,  0.1824208)    0    0  68.49481834 16 0.000  45.88546023
( 8.9530068,  9.8623040, 37.8679388,  0.7246800,  0.3152108, -0.0289571,  0.6120804)    0    0  63.64433007  0 0.400  42.02102403
(10.3509558,  6.4412947, 29.3438767,  0.3073700, -0.2996821, -0.5175168,  0.7401964)    0    0  30.70001800  9 1.720  19.31854555
( 9.4008564,  9.6211635, 37.6438827,  0.7246726,  0.3152151, -0.0289559,  0.6120871)    0    0  63.87661438  0 0.480  42.49109743
( 3.8682915, 12.3877625, 35.3843552, -0.3740691, -0.3681917,  0.8340963, -0.1696775)    0    0  65.82978608  0 0.400  44.00498296
( 4.4130109, 12.6691072, 34.3962679, -0.3740684, -0.3681543,  0.8341123, -0.1696818)    0    0  68.61310468  2 0.560  45.98372248
( 3.8771846, 12.7284274, 35.0038797, -0.3740690, -0.3681635,  0.8341082, -0.1696805)    0    0  67.45042589 20 0.000  44.21333172
( 3.8388316, 12.4164563, 34.9914770, -0.3740753, -0.3682046,  0.8340890, -0.1696718)    0    0  67.26093027  0 0.400  45.33063368
( 1.7577934, 14.7325983, 35.7580709, -0.3565926, -0.2537209,  0.8819782, -0.1748768)    0    0  64.49696940 52 0.440  41.50737677
(12.8731061, 12.9627071, 27.9644761,  0.1935699,  0.9122769,  0.3093073,  0.1860391)    0    0  71.62798591  0 5.000  47.75204518
( 3.8787704, 12.7043603, 35.0354566, -0.3740679, -0.3681380,  0.8341193, -0.1696839)    0    0  69.75865767  1 4.080  46.59782286
(12.8387338, 13.3027527, 27.6980385,  0.1935699,  0.9122769,  0.3093073,  0.1860390)    0    0  68.33054548 13 0.000  47.19636443
(12.7922866, 12.5659929, 28.2280633,  0.1935699,  0.9122769,  0.3093073,  0.1860391)    0    0  70.99368345  2 2.840  47.79284080
( 8.9988019,  9.4088684, 37.5694142,  0.7246880,  0.3152052, -0.0289583,  0.6120739)    0    0  63.59539599 13 0.000  42.33196430
( 2.8222069, 11.3296050, 26.7330957, -0.3776320,  0.7576909,  0.2466588, -0.4716545)    0    0 -280.18317636  3 5.000 -176.20093558
( 0.3229326,  8.0596425, 36.5213184,  0.7783863,  0.5305363, -0.2829601,  0.1804980)    0    0  71.30470618  2 4.200  47.85525049
( 0.4214271,  8.0723466, 36.4441318,  0.7783853,  0.5305353, -0.2829733,  0.1804848)    0    0  70.20786972  9 4.040  46.16733727
( 9.9088937,  7.0946745, 29.2547538,  0.3073701, -0.2996819, -0.5175169,  0.7401964)    0    0  31.67833393  5 0.720  20.02609320
( 9.1758100,  9.8151875, 37.6556485,  0.7246787,  0.3152112, -0.0289570,  0.6120819)    0    0  64.19497418  0 0.480  42.98653344
( 9.4062098,  9.6156579, 37.6078831,  0.7246801,  0.3152160, -0.0289677,  0.6120772)    0    0  63.46238587  9 0.080  42.32146689
( 9.1171987,  9.6126822, 37.6555715,  0.7246912,  0.3152047, -0.0289588,  0.6120703)    0    0  64.21720568  5 2.200  42.76380227
( 3.9110534, 12.7113490, 34.9962231, -0.3740678, -0.3681377,  0.8341193, -0.1696839)    0    0  69.85102192  0 5.000  46.56791068
( 6.9533699,  3.7161344, 34.3121106, -0.4405467,  0.4546745,  0.7055223, -0.3184778)    0    0  49.10133716  2 3.000  33.97315777
( 7.1532613, 16.7129097, 31.6557996, -0.4774932, -0.7079831,  0.4991252, -0.1470856)    0    0  47.39714601  2 2.520  32.19781451
( 9.1416764,  9.4876251, 37.5832457,  0.7246909,  0.3152049, -0.0289588,  0.6120706)    0    0  64.02672145  0 0.400  42.99695892
( 0.4311002,  8.4793394, 36.3492553,  0.7788665,  0.5303345, -0.2813976,  0.1814499)    0    0  69.14821912  8 0.000  47.74371981
( 0.3295498,  8.0092780, 36.4278907,  0.7783816,  0.5305368, -0.2829855,  0.1804772)    0    0  69.04598402 23 0.000  45.53474820
( 9.1740861, 10.0004564, 37.7194027,  0.7246902,  0.3152053, -0.0289586,  0.6120712)    0    0  63.64259267 22 2.680  41.80361724
(12.8753736, 12.9702935, 27.9597400,  0.1935699,  0.9122769,  0.3093073,  0.1860391)    0    0  70.91783530  3 5.000  47.00448862
