#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-17.2012490, 27.8020201,  0.1776474,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 122.30087361  0 0.400  81.89214494
(-8.8454497, 31.8662276, -7.2939160, -0.3683979, -0.8162555, -0.4270416, -0.1250813)    0    0 109.90988817  7 1.840  72.83905282
(-7.1977885, 26.8673830, -11.8344999,  0.7924898,  0.3121157,  0.4736806,  0.2239874)    0    0  40.32656289  1 5.000  27.88119927
(-8.9850936, 31.7459084, -7.3187802, -0.3683980, -0.8162554, -0.4270416, -0.1250815)    0    0 107.95751669  0 0.400  70.89833607
(-12.2295326, 33.8469904, -11.2303274, -0.4138529,  0.7981077, -0.2148898, -0.3815393)    0    0  73.30676275  5 4.680  49.41885783
(-16.8033301, 27.9760827,  0.0430490,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 123.39436785  8 0.080  80.73262463
(-21.2099703, 26.9215928, -4.6225607, -0.2858085, -0.5549966, -0.5087094,  0.5928802)    0    0 135.78023983 15 0.000  91.55831190
(-8.8368178, 31.8105716, -7.3313248, -0.3683979, -0.8162555, -0.4270416, -0.1250813)    0    0 110.51834486  3 1.200  73.66445606
(-17.0195254, 27.7711757,  0.2452515,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 126.45897716  2 5.000  84.23953902
(-16.9879961, 30.0142252, -8.5545248, -0.7775734,  0.3379308,  0.5095803, -0.1466639)    0    0  79.71932615  0 1.520  45.98406279
(-14.9202804, 27.9219992, -8.7198936, -0.6777280,  0.3158042,  0.6260572, -0.2213704)    0    0 107.96645116 13 1.840  71.87388743
(-15.2129378, 28.2212898, -8.3779286, -0.6777280,  0.3158043,  0.6260572, -0.2213704)    0    0 107.24477960 16 0.000  71.00815799
(-8.8531376, 32.2985948, -7.1189813, -0.3683979, -0.8162556, -0.4270416, -0.1250813)    0    0 108.98012264 13 1.600  71.69018361
(-9.0666740, 32.3260405, -6.8606901, -0.3683984, -0.8162551, -0.4270418, -0.1250821)    0    0 109.01617936 12 0.160  73.36027825
(-17.1888199, 27.7963777,  0.1374029,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 122.51511480  7 0.240  81.01654331
(-17.7174697, 30.7006291, -8.5441367,  0.9306316, -0.3431533, -0.0855552, -0.0940798)    0    0 100.67995197  0 3.160  67.39266416
(-12.1962614, 33.8874530, -11.2973322, -0.4138529,  0.7981077, -0.2148898, -0.3815393)    0    0  73.46230022  3 2.520  49.16800589
(-12.3285938, 34.0187406, -11.2887267, -0.4138529,  0.7981077, -0.2148898, -0.3815393)    0    0  72.17134154  0 0.520  48.19120726
(-14.9804529, 27.9953405, -8.6554714, -0.6777280,  0.3158042,  0.6260572, -0.2213704)    0    0 108.92732727  2 2.960  72.47769643
(-21.6138846, 27.0821083, -4.2085812, -0.2858085, -0.5549966, -0.5087094,  0.5928802)    0    0 135.79317492  0 0.400  90.97291266
(-15.4486385, 27.9278322, -8.7233515, -0.6777280,  0.3158042,  0.6260572, -0.2213704)    0    0 107.63314867  5 0.160  71.88060165
(-15.0909244, 28.2672826, -8.7466948, -0.6777280,  0.3158043,  0.6260572, -0.2213704)    0    0 105.93910955  0 0.400  70.47052068
(-14.8911276, 28.1546767, -8.5581721, -0.6777280,  0.3158042,  0.6260572, -0.2213704)    0    0 106.29066424 16 0.000  70.62303831
(-14.3164858, 27.9985434, -8.4447040, -0.6777279,  0.3158043,  0.6260572, -0.2213704)    0    0 108.57989804  0 0.800  73.01256046
(-9.0368251, 31.9447186, -7.3504412, -0.3683980, -0.8162554, -0.4270416, -0.1250815)    0    0 109.14500104  1 0.640  72.54058454
(-17.1182043, 28.2155250, -0.4101528,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 122.97368831  0 0.400  80.97407783
(-7.0297818, 26.9211109, -11.6379951,  0.7924898,  0.3121157,  0.4736806,  0.2239874)    0    0  35.81555063  2 0.520  23.08238807
(-12.0634118, 33.8352775, -11.6704713, -0.4138529,  0.7981077, -0.2148898, -0.3815393)    0    0  71.93759214  7 0.440  47.80665068
(-14.5137972, 27.9542447, -8.4706616, -0.6777280,  0.3158043,  0.6260572, -0.2213704)    0    0 107.40674505  0 0.400  71.60308525
(-17.0320659, 27.8078121,  0.2094866,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 121.27453396 14 0.000  76.48840018
(-16.8912060, 27.7637758,  0.4565199,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 124.54800092  7 0.320  82.65038625
(-15.1887015, 27.9703627, -8.5670221, -0.6777280,  0.3158043,  0.6260572, -0.2213704)    0    0 108.06635546  9 0.480  72.20110654
(-12.1111223, 33.9435483, -11.5538175, -0.4138529,  0.7981077, -0.2148898, -0.3815393)    0    0  73.42853129  4 5.000  49.19326238
(-17.1741469, 28.1197183, -0.0714877,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 122.64778784  0 0.400  82.90513996
(-17.0223496, 27.7598075,  0.2346041,  0.6679021,  0.1483214, -0.3769415,  0.6243577)    0    0 125.14869648  0 0.400  84.41058692
(-17.3538323, 30.8878366, -8.4263334,  0.9306318, -0.3431530, -0.0855517, -0.0940817)    0    0  99.97340105  1 3.200  66.35497008
(-15.3676848, 27.7904281, -8.7911816, -0.6777280,  0.3158043,  0.6260572, -0.2213704)    0    0 106.82679466  2 0.800  70.87394739
(-8.8657911, 32.0229063, -7.1954555, -0.3683979, -0.8162556, -0.4270416, -0.1250813)    0    0 111.78705072  0 5.000  74.52522910
(-14.7866339, 28.3524539, -8.3668898, -0.6777280,  0.3158043,  0.6260572, -0.2213704)    0    0 108.49054193  4 0.560  72.86706340
(-7.5408096, 30.0402466, -15.6082123, -0.8190455,  0.3698343,  0.3969481,  0.1865994)    0    0  77.47872440  4 1.160  51.57269530
