#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 3.1642918,  7.6088869, -26.7928996, -0.5191782,  0.7155393,  0.1151531, -0.4529872)    0    0  81.89151393  8 0.160  54.70524388
(-0.7055924,  8.3551288, -30.3707125,  0.0253227, -0.1115099,  0.4945706,  0.8615824)    0    0 112.64809115  6 0.480  75.32380564
( 0.8056219, 19.3985896, -36.9400023, -0.5810510, -0.0771859,  0.6995001, -0.4088053)    0    0  49.15306407  6 4.920  32.26731562
( 5.6379524, 12.9480014, -33.1326529, -0.4890248, -0.1079818, -0.5144882, -0.6960578)    0    0  75.58899475  1 5.000  50.54958655
( 5.2396152, 12.5891290, -33.2777551, -0.4890248, -0.1079818, -0.5144882, -0.6960578)    0    0  74.83276591  3 0.640  49.88170321
( 3.0028815,  7.1711313, -26.3927367, -0.5191818,  0.7155429,  0.1151633, -0.4529746)    0    0  81.50184292  0 0.480  54.19530575
( 3.3289817,  7.7733435, -26.6081235, -0.5191369,  0.7154986,  0.1150388, -0.4531277)    0    0  79.19441743  0 0.560  54.40043132
( 5.4632318, 12.6681576, -33.6343839, -0.4890248, -0.1079818, -0.5144882, -0.6960578)    0    0  74.37427169  8 0.320  49.52651137
(-6.1349559, 11.5312384, -32.1303943,  0.1176098, -0.6864307, -0.2782566,  0.6614787)    0    0  66.32789576  4 5.000  43.51793685
(-5.8850097, 11.7151220, -32.2378425,  0.1176626, -0.6864113, -0.2782697,  0.6614839)    0    0  63.07181888  0 0.480  43.23456501
( 1.3072596, 17.0256585, -27.4902112,  0.0729720, -0.7995325, -0.5004714,  0.3239619)    0    0  98.58499327  3 0.560  66.15361517
( 5.5355699, 12.6842264, -33.5439700, -0.4890248, -0.1079818, -0.5144882, -0.6960578)    0    0  75.41207761  2 5.000  50.11642298
( 1.5190891, 16.7403548, -27.9206755,  0.0729720, -0.7995325, -0.5004714,  0.3239619)    0    0  97.67044484  0 0.640  65.78209138
( 5.6148411, 15.6924370, -24.1691065, -0.5514945, -0.3862031, -0.6347899,  0.3791343)    0    0  89.51339555  3 5.000  59.08105741
(-3.8831330, 21.7940497, -30.6064350,  0.4623175, -0.7482112, -0.0364712, -0.4744602)    0    0  59.34303614  2 2.840  39.85074513
(-6.3818441, 11.8410403, -32.0335753,  0.1176098, -0.6864307, -0.2782566,  0.6614787)    0    0  64.97725923  8 0.160  43.55037585
